year,week,t1_team,t2_team,t1_score,t2_score
2022,1,1-Drafted@3am FC,1-Jesus live at Red Rocks,82.21,92.19
2022,1,1- KFFC,1-Mystery Box U0s,101.48,91.75
2022,1,1-Commissioner Gordon & the Tark Knight,1-Autodraft Relegated FC,146.25,106.38
2022,1,1-Leo Gerard U3s Team,1-Vecna's Møst Hated XI,108.97,108.72
2022,1,1-TAAp in Merchants,1-Midtable Merchant,127.38,83.25
2022,1,1-john lim,1-Roy Kent's U8 Girls,83.5,132.64
2022,1,2-Campbell's FC,2-FC Bofa,115.29,123.98
2022,1,2-Diamond Dogs,2-We Don’t Talk About Bruno,79.25,106.75
2022,1,2-Diego Luna Fan Page,2-FC Becky-Lowe-Na,116.97,136.47
2022,1,2-Greek Prison XI,2-100 Virgils,123.37,84.84
2022,1,2-Lads FC,2-Lets Ride,70.31,108.24
2022,1,2-Soccer F.C,2-Kyle Walker’s Party Planners,54.48,97.98
2022,2,1-Jesus live at Red Rocks,1- KFFC,116.57,68.55
2022,2,1-Autodraft Relegated FC,1-TAAp in Merchants,71.1,83.0
2022,2,1-Midtable Merchant,1-Mystery Box U0s,101.0,135.75
2022,2,1-Roy Kent's U8 Girls,1-Leo Gerard U3s Team,63.5,126.5
2022,2,1-Vecna's Møst Hated XI,1-Drafted@3am FC,135.63,107.96
2022,2,1-john lim,1-Commissioner Gordon & the Tark Knight,106.28,103.07
2022,2,2-FC Becky-Lowe-Na,2-Soccer F.C,105.71,80.85
2022,2,2-FC Bofa,2-Diamond Dogs,93.57,112.25
2022,2,2-Kyle Walker’s Party Planners,2-Greek Prison XI,90.0,92.82
2022,2,2-Lads FC,2-Campbell's FC,82.16,94.25
2022,2,2-Lets Ride,2-Diego Luna Fan Page,128.01,122.0
2022,2,2-We Don’t Talk About Bruno,2-100 Virgils,56.25,94.75
2022,3,1-Midtable Merchant,1-Jesus live at Red Rocks,94.07,142.25
2022,3,1- KFFC,1-Vecna's Møst Hated XI,93.94,136.91
2022,3,1-Commissioner Gordon & the Tark Knight,1-Roy Kent's U8 Girls,155.81,80.5
2022,3,1-Drafted@3am FC,1-Leo Gerard U3s Team,126.56,94.25
2022,3,1-Mystery Box U0s,1-Autodraft Relegated FC,107.5,82.75
2022,3,1-TAAp in Merchants,1-john lim,123.58,97.94
2022,3,2-100 Virgils,2-FC Bofa,92.75,137.83
2022,3,2-Campbell's FC,2-Lets Ride,97.94,112.0
2022,3,2-Diamond Dogs,2-Lads FC,79.0,100.97
2022,3,2-Greek Prison XI,2-FC Becky-Lowe-Na,157.71,101.94
2022,3,2-Soccer F.C,2-Diego Luna Fan Page,70.66,90.75
2022,3,2-We Don’t Talk About Bruno,2-Kyle Walker’s Party Planners,64.47,129.24
2022,4,1-Autodraft Relegated FC,1-Jesus live at Red Rocks,100.24,139.5
2022,4,1-Commissioner Gordon & the Tark Knight,1-TAAp in Merchants,137.14,114.17
2022,4,1-Leo Gerard U3s Team,1- KFFC,117.0,103.25
2022,4,1-Roy Kent's U8 Girls,1-Drafted@3am FC,101.5,180.75
2022,4,1-Vecna's Møst Hated XI,1-Midtable Merchant,104.96,113.77
2022,4,1-john lim,1-Mystery Box U0s,128.66,121.75
2022,4,2-Campbell's FC,2-Diamond Dogs,80.25,114.79
2022,4,2-Diego Luna Fan Page,2-Greek Prison XI,109.25,142.57
2022,4,2-FC Becky-Lowe-Na,2-We Don’t Talk About Bruno,119.25,88.77
2022,4,2-FC Bofa,2-Kyle Walker’s Party Planners,139.24,127.89
2022,4,2-Lads FC,2-100 Virgils,98.25,126.02
2022,4,2-Lets Ride,2-Soccer F.C,96.75,108.77
2022,5,1-Jesus live at Red Rocks,1-john lim,109.87,95.5
2022,5,1- KFFC,1-Drafted@3am FC,87.85,108.5
2022,5,1-Autodraft Relegated FC,1-Vecna's Møst Hated XI,109.74,118.0
2022,5,1-Midtable Merchant,1-Leo Gerard U3s Team,136.97,78.35
2022,5,1-Mystery Box U0s,1-Commissioner Gordon & the Tark Knight,76.75,83.04
2022,5,1-TAAp in Merchants,1-Roy Kent's U8 Girls,67.0,106.5
2022,5,2-100 Virgils,2-Campbell's FC,86.0,103.75
2022,5,2-Diamond Dogs,2-Lets Ride,74.0,76.25
2022,5,2-FC Bofa,2-FC Becky-Lowe-Na,108.04,60.22
2022,5,2-Greek Prison XI,2-Soccer F.C,116.99,97.75
2022,5,2-Kyle Walker’s Party Planners,2-Lads FC,79.25,91.35
2022,5,2-We Don’t Talk About Bruno,2-Diego Luna Fan Page,82.25,125.6
2022,6,1-Commissioner Gordon & the Tark Knight,1-Jesus live at Red Rocks,144.48,131.25
2022,6,1-Drafted@3am FC,1-Midtable Merchant,111.75,78.5
2022,6,1-Leo Gerard U3s Team,1-Autodraft Relegated FC,94.0,71.13
2022,6,1-Roy Kent's U8 Girls,1- KFFC,135.5,61.46
2022,6,1-TAAp in Merchants,1-Mystery Box U0s,96.58,72.5
2022,6,1-john lim,1-Vecna's Møst Hated XI,136.68,91.5
2022,6,2-Campbell's FC,2-Kyle Walker’s Party Planners,100.57,67.73
2022,6,2-Diamond Dogs,2-100 Virgils,76.63,130.5
2022,6,2-Diego Luna Fan Page,2-FC Bofa,102.0,117.43
2022,6,2-Lads FC,2-FC Becky-Lowe-Na,94.75,78.5
2022,6,2-Lets Ride,2-Greek Prison XI,114.75,128.75
2022,6,2-Soccer F.C,2-We Don’t Talk About Bruno,89.08,92.86
2022,7,1-Jesus live at Red Rocks,1-TAAp in Merchants,0.0,0.0
2022,7,1-Autodraft Relegated FC,1-Drafted@3am FC,0.0,0.0
2022,7,1-Midtable Merchant,1- KFFC,0.0,0.0
2022,7,1-Mystery Box U0s,1-Roy Kent's U8 Girls,0.0,0.0
2022,7,1-Vecna's Møst Hated XI,1-Commissioner Gordon & the Tark Knight,0.0,0.0
2022,7,1-john lim,1-Leo Gerard U3s Team,0.0,0.0
2022,7,2-100 Virgils,2-Lets Ride,0.0,0.0
2022,7,2-FC Becky-Lowe-Na,2-Campbell's FC,0.0,0.0
2022,7,2-FC Bofa,2-Soccer F.C,0.0,0.0
2022,7,2-Kyle Walker’s Party Planners,2-Diamond Dogs,0.0,0.0
2022,7,2-Lads FC,2-Diego Luna Fan Page,0.0,0.0
2022,7,2-We Don’t Talk About Bruno,2-Greek Prison XI,0.0,0.0
2022,8,1-Mystery Box U0s,1-Jesus live at Red Rocks,99.75,106.26
2022,8,1- KFFC,1-Autodraft Relegated FC,88.43,58.25
2022,8,1-Commissioner Gordon & the Tark Knight,1-Leo Gerard U3s Team,119.54,102.48
2022,8,1-Drafted@3am FC,1-john lim,73.5,59.25
2022,8,1-Roy Kent's U8 Girls,1-Midtable Merchant,68.15,78.95
2022,8,1-TAAp in Merchants,1-Vecna's Møst Hated XI,68.14,111.82
2022,8,2-100 Virgils,2-Kyle Walker’s Party Planners,121.35,114.08
2022,8,2-Campbell's FC,2-Diego Luna Fan Page,57.59,91.54
2022,8,2-Diamond Dogs,2-FC Becky-Lowe-Na,24.42,135.79
2022,8,2-Greek Prison XI,2-FC Bofa,53.75,75.0
2022,8,2-Lets Ride,2-We Don’t Talk About Bruno,75.94,83.15
2022,8,2-Soccer F.C,2-Lads FC,42.75,69.06
2022,9,1-Jesus live at Red Rocks,1-Roy Kent's U8 Girls,103.42,50.0
2022,9,1-Autodraft Relegated FC,1-Midtable Merchant,105.61,103.5
2022,9,1-Commissioner Gordon & the Tark Knight,1-Drafted@3am FC,112.62,87.63
2022,9,1-Leo Gerard U3s Team,1-TAAp in Merchants,77.5,106.06
2022,9,1-Vecna's Møst Hated XI,1-Mystery Box U0s,92.12,122.68
2022,9,1-john lim,1- KFFC,76.25,121.88
2022,9,2-Campbell's FC,2-Soccer F.C,85.86,100.5
2022,9,2-Diego Luna Fan Page,2-Diamond Dogs,142.75,53.34
2022,9,2-FC Becky-Lowe-Na,2-100 Virgils,123.93,107.5
2022,9,2-FC Bofa,2-We Don’t Talk About Bruno,52.0,65.25
2022,9,2-Kyle Walker’s Party Planners,2-Lets Ride,111.63,83.38
2022,9,2-Lads FC,2-Greek Prison XI,71.75,93.37
2022,10,1-Jesus live at Red Rocks,1-Vecna's Møst Hated XI,94.64,83.27
2022,10,1- KFFC,1-Commissioner Gordon & the Tark Knight,114.88,93.25
2022,10,1-Midtable Merchant,1-john lim,135.56,94.25
2022,10,1-Mystery Box U0s,1-Leo Gerard U3s Team,94.25,96.75
2022,10,1-Roy Kent's U8 Girls,1-Autodraft Relegated FC,66.25,103.19
2022,10,1-TAAp in Merchants,1-Drafted@3am FC,123.25,68.75
2022,10,2-100 Virgils,2-Diego Luna Fan Page,116.75,94.13
2022,10,2-Diamond Dogs,2-Soccer F.C,66.0,70.75
2022,10,2-Greek Prison XI,2-Campbell's FC,102.0,90.09
2022,10,2-Kyle Walker’s Party Planners,2-FC Becky-Lowe-Na,119.0,63.27
2022,10,2-Lets Ride,2-FC Bofa,96.5,113.06
2022,10,2-We Don’t Talk About Bruno,2-Lads FC,82.0,68.1
2022,11,1-Leo Gerard U3s Team,1-Jesus live at Red Rocks,108.93,148.57
2022,11,1-Commissioner Gordon & the Tark Knight,1-Midtable Merchant,137.57,72.85
2022,11,1-Drafted@3am FC,1-Mystery Box U0s,102.28,97.9
2022,11,1-TAAp in Merchants,1- KFFC,138.0,80.75
2022,11,1-Vecna's Møst Hated XI,1-Roy Kent's U8 Girls,111.3,83.66
2022,11,1-john lim,1-Autodraft Relegated FC,83.36,90.1
2022,11,2-Campbell's FC,2-We Don’t Talk About Bruno,53.79,72.64
2022,11,2-Diamond Dogs,2-Greek Prison XI,77.8,140.78
2022,11,2-Diego Luna Fan Page,2-Kyle Walker’s Party Planners,101.92,74.0
2022,11,2-FC Becky-Lowe-Na,2-Lets Ride,109.41,102.3
2022,11,2-Lads FC,2-FC Bofa,93.5,124.57
2022,11,2-Soccer F.C,2-100 Virgils,72.13,106.18
2022,12,1-Jesus live at Red Rocks,1-Drafted@3am FC,95.75,64.38
2022,12,1-Autodraft Relegated FC,1-Commissioner Gordon & the Tark Knight,106.34,101.0
2022,12,1-Midtable Merchant,1-TAAp in Merchants,98.25,158.36
2022,12,1-Mystery Box U0s,1- KFFC,95.75,66.0
2022,12,1-Roy Kent's U8 Girls,1-john lim,100.79,87.66
2022,12,1-Vecna's Møst Hated XI,1-Leo Gerard U3s Team,87.28,93.88
2022,12,2-100 Virgils,2-Greek Prison XI,119.08,76.2
2022,12,2-FC Becky-Lowe-Na,2-Diego Luna Fan Page,75.5,91.75
2022,12,2-FC Bofa,2-Campbell's FC,113.18,100.55
2022,12,2-Kyle Walker’s Party Planners,2-Soccer F.C,84.5,88.23
2022,12,2-Lets Ride,2-Lads FC,110.38,22.68
2022,12,2-We Don’t Talk About Bruno,2-Diamond Dogs,71.5,86.36
2022,13,1- KFFC,1-Jesus live at Red Rocks,97.75,71.5
2022,13,1-Commissioner Gordon & the Tark Knight,1-john lim,125.19,86.13
2022,13,1-Drafted@3am FC,1-Vecna's Møst Hated XI,91.7,132.05
2022,13,1-Leo Gerard U3s Team,1-Roy Kent's U8 Girls,96.62,105.5
2022,13,1-Mystery Box U0s,1-Midtable Merchant,111.36,76.25
2022,13,1-TAAp in Merchants,1-Autodraft Relegated FC,101.77,78.76
2022,13,2-100 Virgils,2-We Don’t Talk About Bruno,118.37,77.18
2022,13,2-Campbell's FC,2-Lads FC,69.61,88.05
2022,13,2-Diamond Dogs,2-FC Bofa,58.15,93.75
2022,13,2-Diego Luna Fan Page,2-Lets Ride,111.49,65.75
2022,13,2-Greek Prison XI,2-Kyle Walker’s Party Planners,84.0,78.91
2022,13,2-Soccer F.C,2-FC Becky-Lowe-Na,50.5,122.78
2022,14,1-Jesus live at Red Rocks,1-Midtable Merchant,120.53,73.71
2022,14,1-Autodraft Relegated FC,1-Mystery Box U0s,62.75,106.25
2022,14,1-Leo Gerard U3s Team,1-Drafted@3am FC,117.19,103.04
2022,14,1-Roy Kent's U8 Girls,1-Commissioner Gordon & the Tark Knight,116.33,113.94
2022,14,1-Vecna's Møst Hated XI,1- KFFC,123.58,124.78
2022,14,1-john lim,1-TAAp in Merchants,96.37,101.76
2022,14,2-Diego Luna Fan Page,2-Soccer F.C,70.13,99.12
2022,14,2-FC Becky-Lowe-Na,2-Greek Prison XI,83.14,116.0
2022,14,2-FC Bofa,2-100 Virgils,96.44,155.77
2022,14,2-Kyle Walker’s Party Planners,2-We Don’t Talk About Bruno,116.21,86.0
2022,14,2-Lads FC,2-Diamond Dogs,73.14,109.75
2022,14,2-Lets Ride,2-Campbell's FC,116.03,91.38
2022,15,1-Jesus live at Red Rocks,1-Autodraft Relegated FC,84.25,85.0
2022,15,1- KFFC,1-Leo Gerard U3s Team,80.75,194.75
2022,15,1-Drafted@3am FC,1-Roy Kent's U8 Girls,105.98,55.5
2022,15,1-Midtable Merchant,1-Vecna's Møst Hated XI,75.08,99.45
2022,15,1-Mystery Box U0s,1-john lim,82.5,105.92
2022,15,1-TAAp in Merchants,1-Commissioner Gordon & the Tark Knight,92.25,87.25
2022,15,2-100 Virgils,2-Lads FC,87.73,65.0
2022,15,2-Diamond Dogs,2-Campbell's FC,65.75,113.5
2022,15,2-Greek Prison XI,2-Diego Luna Fan Page,83.95,61.0
2022,15,2-Kyle Walker’s Party Planners,2-FC Bofa,103.98,67.75
2022,15,2-Soccer F.C,2-Lets Ride,62.75,131.5
2022,15,2-We Don’t Talk About Bruno,2-FC Becky-Lowe-Na,85.25,133.85
2022,16,1-john lim,1-Jesus live at Red Rocks,141.79,109.68
2022,16,1-Commissioner Gordon & the Tark Knight,1-Mystery Box U0s,125.5,110.77
2022,16,1-Drafted@3am FC,1- KFFC,91.08,125.17
2022,16,1-Leo Gerard U3s Team,1-Midtable Merchant,116.69,80.74
2022,16,1-Roy Kent's U8 Girls,1-TAAp in Merchants,79.75,113.25
2022,16,1-Vecna's Møst Hated XI,1-Autodraft Relegated FC,83.75,77.64
2022,16,2-Campbell's FC,2-100 Virgils,84.94,119.5
2022,16,2-Diego Luna Fan Page,2-We Don’t Talk About Bruno,98.63,67.2
2022,16,2-FC Becky-Lowe-Na,2-FC Bofa,131.51,65.0
2022,16,2-Lads FC,2-Kyle Walker’s Party Planners,54.17,106.17
2022,16,2-Lets Ride,2-Diamond Dogs,111.65,130.5
2022,16,2-Soccer F.C,2-Greek Prison XI,76.75,85.3
2022,17,1-Jesus live at Red Rocks,1-Commissioner Gordon & the Tark Knight,112.42,114.5
2022,17,1- KFFC,1-Roy Kent's U8 Girls,55.75,80.48
2022,17,1-Autodraft Relegated FC,1-Leo Gerard U3s Team,111.58,142.56
2022,17,1-Midtable Merchant,1-Drafted@3am FC,92.25,132.5
2022,17,1-Mystery Box U0s,1-TAAp in Merchants,115.5,70.25
2022,17,1-Vecna's Møst Hated XI,1-john lim,155.43,98.82
2022,17,2-100 Virgils,2-Diamond Dogs,99.93,97.5
2022,17,2-FC Becky-Lowe-Na,2-Lads FC,84.75,136.75
2022,17,2-FC Bofa,2-Diego Luna Fan Page,92.75,109.82
2022,17,2-Greek Prison XI,2-Lets Ride,72.5,118.42
2022,17,2-Kyle Walker’s Party Planners,2-Campbell's FC,104.25,124.91
2022,17,2-We Don’t Talk About Bruno,2-Soccer F.C,65.4,110.25
2022,17,1-Mystery Box U0s,1-Jesus live at Red Rocks,115.5,112.42
2022,17,1-Autodraft Relegated FC,2-Diamond Dogs,111.58,97.5
2022,17,1-Drafted@3am FC,1-Roy Kent's U8 Girls,132.5,80.48
2022,17,1-Leo Gerard U3s Team,1-TAAp in Merchants,142.56,70.25
2022,17,1-Midtable Merchant,1-john lim,92.25,98.82
2022,17,1-Vecna's Møst Hated XI,2-Lads FC,155.43,136.75
2022,17,2-FC Becky-Lowe-Na,2-We Don’t Talk About Bruno,84.75,65.4
2022,17,2-FC Bofa,2-Diego Luna Fan Page,92.75,109.82
2022,17,2-Greek Prison XI,2-Campbell's FC,72.5,124.91
2022,17,2-Kyle Walker’s Party Planners,2-100 Virgils,104.25,99.93
2022,17,2-Lets Ride,1-Commissioner Gordon & the Tark Knight,118.42,114.5
2022,17,2-Soccer F.C,1- KFFC,110.25,55.75
2022,17,1-Mystery Box U0s,1-Jesus live at Red Rocks,115.5,112.42
2022,17,1-Autodraft Relegated FC,2-Diamond Dogs,111.58,97.5
2022,17,1-Drafted@3am FC,1-Roy Kent's U8 Girls,132.5,80.48
2022,17,1-Leo Gerard U3s Team,1-TAAp in Merchants,142.56,70.25
2022,17,1-Midtable Merchant,1-john lim,92.25,98.82
2022,17,1-Vecna's Møst Hated XI,2-Lads FC,155.43,136.75
2022,17,2-FC Becky-Lowe-Na,2-We Don’t Talk About Bruno,84.75,65.4
2022,17,2-FC Bofa,2-Diego Luna Fan Page,92.75,109.82
2022,17,2-Greek Prison XI,2-Campbell's FC,72.5,124.91
2022,17,2-Kyle Walker’s Party Planners,2-100 Virgils,104.25,99.93
2022,17,2-Lets Ride,1-Commissioner Gordon & the Tark Knight,118.42,114.5
2022,17,2-Soccer F.C,1- KFFC,110.25,55.75
2022,17,1-Mystery Box U0s,1-Jesus live at Red Rocks,115.5,112.42
2022,17,1-Autodraft Relegated FC,2-Diamond Dogs,111.58,97.5
2022,17,1-Drafted@3am FC,1-Roy Kent's U8 Girls,132.5,80.48
2022,17,1-Leo Gerard U3s Team,1-TAAp in Merchants,142.56,70.25
2022,17,1-Midtable Merchant,1-john lim,92.25,98.82
2022,17,1-Vecna's Møst Hated XI,2-Lads FC,155.43,136.75
2022,17,2-FC Becky-Lowe-Na,2-We Don’t Talk About Bruno,84.75,65.4
2022,17,2-FC Bofa,2-Diego Luna Fan Page,92.75,109.82
2022,17,2-Greek Prison XI,2-Campbell's FC,72.5,124.91
2022,17,2-Kyle Walker’s Party Planners,2-100 Virgils,104.25,99.93
2022,17,2-Lets Ride,1-Commissioner Gordon & the Tark Knight,118.42,114.5
2022,17,2-Soccer F.C,1- KFFC,110.25,55.75
2022,17,1-Mystery Box U0s,1-Jesus live at Red Rocks,115.5,112.42
2022,17,1-Autodraft Relegated FC,2-Diamond Dogs,111.58,97.5
2022,17,1-Drafted@3am FC,1-Roy Kent's U8 Girls,132.5,80.48
2022,17,1-Leo Gerard U3s Team,1-TAAp in Merchants,142.56,70.25
2022,17,1-Midtable Merchant,1-john lim,92.25,98.82
2022,17,1-Vecna's Møst Hated XI,2-Lads FC,155.43,136.75
2022,17,2-FC Becky-Lowe-Na,2-We Don’t Talk About Bruno,84.75,65.4
2022,17,2-FC Bofa,2-Diego Luna Fan Page,92.75,109.82
2022,17,2-Greek Prison XI,2-Campbell's FC,72.5,124.91
2022,17,2-Kyle Walker’s Party Planners,2-100 Virgils,104.25,99.93
2022,17,2-Lets Ride,1-Commissioner Gordon & the Tark Knight,118.42,114.5
2022,17,2-Soccer F.C,1- KFFC,110.25,55.75
2022,17,1-Mystery Box U0s,1-Jesus live at Red Rocks,115.5,112.42
2022,17,1-Autodraft Relegated FC,2-Diamond Dogs,111.58,97.5
2022,17,1-Drafted@3am FC,1-Roy Kent's U8 Girls,132.5,80.48
2022,17,1-Leo Gerard U3s Team,1-TAAp in Merchants,142.56,70.25
2022,17,1-Midtable Merchant,1-john lim,92.25,98.82
2022,17,1-Vecna's Møst Hated XI,2-Lads FC,155.43,136.75
2022,17,2-FC Becky-Lowe-Na,2-We Don’t Talk About Bruno,84.75,65.4
2022,17,2-FC Bofa,2-Diego Luna Fan Page,92.75,109.82
2022,17,2-Greek Prison XI,2-Campbell's FC,72.5,124.91
2022,17,2-Kyle Walker’s Party Planners,2-100 Virgils,104.25,99.93
2022,17,2-Lets Ride,1-Commissioner Gordon & the Tark Knight,118.42,114.5
2022,17,2-Soccer F.C,1- KFFC,110.25,55.75
2022,17,1-Mystery Box U0s,1-Jesus live at Red Rocks,115.5,112.42
2022,17,1-Autodraft Relegated FC,2-Diamond Dogs,111.58,97.5
2022,17,1-Drafted@3am FC,1-Roy Kent's U8 Girls,132.5,80.48
2022,17,1-Leo Gerard U3s Team,1-TAAp in Merchants,142.56,70.25
2022,17,1-Midtable Merchant,1-john lim,92.25,98.82
2022,17,1-Vecna's Møst Hated XI,2-Lads FC,155.43,136.75
2022,17,2-FC Becky-Lowe-Na,2-We Don’t Talk About Bruno,84.75,65.4
2022,17,2-FC Bofa,2-Diego Luna Fan Page,92.75,109.82
2022,17,2-Greek Prison XI,2-Campbell's FC,72.5,124.91
2022,17,2-Kyle Walker’s Party Planners,2-100 Virgils,104.25,99.93
2022,17,2-Lets Ride,1-Commissioner Gordon & the Tark Knight,118.42,114.5
2022,17,2-Soccer F.C,1- KFFC,110.25,55.75
2022,17,1-Mystery Box U0s,1-Jesus live at Red Rocks,115.5,112.42
2022,17,1-Autodraft Relegated FC,2-Diamond Dogs,111.58,97.5
2022,17,1-Drafted@3am FC,1-Roy Kent's U8 Girls,132.5,80.48
2022,17,1-Leo Gerard U3s Team,1-TAAp in Merchants,142.56,70.25
2022,17,1-Midtable Merchant,1-john lim,92.25,98.82
2022,17,1-Vecna's Møst Hated XI,2-Lads FC,155.43,136.75
2022,17,2-FC Becky-Lowe-Na,2-We Don’t Talk About Bruno,84.75,65.4
2022,17,2-FC Bofa,2-Diego Luna Fan Page,92.75,109.82
2022,17,2-Greek Prison XI,2-Campbell's FC,72.5,124.91
2022,17,2-Kyle Walker’s Party Planners,2-100 Virgils,104.25,99.93
2022,17,2-Lets Ride,1-Commissioner Gordon & the Tark Knight,118.42,114.5
2022,17,2-Soccer F.C,1- KFFC,110.25,55.75
2022,17,1-Mystery Box U0s,1-Jesus live at Red Rocks,115.5,112.42
2022,17,1-Autodraft Relegated FC,2-Diamond Dogs,111.58,97.5
2022,17,1-Drafted@3am FC,1-Roy Kent's U8 Girls,132.5,80.48
2022,17,1-Leo Gerard U3s Team,1-TAAp in Merchants,142.56,70.25
2022,17,1-Midtable Merchant,1-john lim,92.25,98.82
2022,17,1-Vecna's Møst Hated XI,2-Lads FC,155.43,136.75
2022,17,2-FC Becky-Lowe-Na,2-We Don’t Talk About Bruno,84.75,65.4
2022,17,2-FC Bofa,2-Diego Luna Fan Page,92.75,109.82
2022,17,2-Greek Prison XI,2-Campbell's FC,72.5,124.91
2022,17,2-Kyle Walker’s Party Planners,2-100 Virgils,104.25,99.93
2022,17,2-Lets Ride,1-Commissioner Gordon & the Tark Knight,118.42,114.5
2022,17,2-Soccer F.C,1- KFFC,110.25,55.75
2022,17,1-Mystery Box U0s,1-Jesus live at Red Rocks,115.5,112.42
2022,17,1-Autodraft Relegated FC,2-Diamond Dogs,111.58,97.5
2022,17,1-Drafted@3am FC,1-Roy Kent's U8 Girls,132.5,80.48
2022,17,1-Leo Gerard U3s Team,1-TAAp in Merchants,142.56,70.25
2022,17,1-Midtable Merchant,1-john lim,92.25,98.82
2022,17,1-Vecna's Møst Hated XI,2-Lads FC,155.43,136.75
2022,17,2-FC Becky-Lowe-Na,2-We Don’t Talk About Bruno,84.75,65.4
2022,17,2-FC Bofa,2-Diego Luna Fan Page,92.75,109.82
2022,17,2-Greek Prison XI,2-Campbell's FC,72.5,124.91
2022,17,2-Kyle Walker’s Party Planners,2-100 Virgils,104.25,99.93
2022,17,2-Lets Ride,1-Commissioner Gordon & the Tark Knight,118.42,114.5
2022,17,2-Soccer F.C,1- KFFC,110.25,55.75
2022,17,1-Mystery Box U0s,1-Jesus live at Red Rocks,115.5,112.42
2022,17,1-Autodraft Relegated FC,2-Diamond Dogs,111.58,97.5
2022,17,1-Drafted@3am FC,1-Roy Kent's U8 Girls,132.5,80.48
2022,17,1-Leo Gerard U3s Team,1-TAAp in Merchants,142.56,70.25
2022,17,1-Midtable Merchant,1-john lim,92.25,98.82
2022,17,1-Vecna's Møst Hated XI,2-Lads FC,155.43,136.75
2022,17,2-FC Becky-Lowe-Na,2-We Don’t Talk About Bruno,84.75,65.4
2022,17,2-FC Bofa,2-Diego Luna Fan Page,92.75,109.82
2022,17,2-Greek Prison XI,2-Campbell's FC,72.5,124.91
2022,17,2-Kyle Walker’s Party Planners,2-100 Virgils,104.25,99.93
2022,17,2-Lets Ride,1-Commissioner Gordon & the Tark Knight,118.42,114.5
2022,17,2-Soccer F.C,1- KFFC,110.25,55.75
2022,17,1-Mystery Box U0s,1-Jesus live at Red Rocks,115.5,112.42
2022,17,1-Autodraft Relegated FC,2-Diamond Dogs,111.58,97.5
2022,17,1-Drafted@3am FC,1-Roy Kent's U8 Girls,132.5,80.48
2022,17,1-Leo Gerard U3s Team,1-TAAp in Merchants,142.56,70.25
2022,17,1-Midtable Merchant,1-john lim,92.25,98.82
2022,17,1-Vecna's Møst Hated XI,2-Lads FC,155.43,136.75
2022,17,2-FC Becky-Lowe-Na,2-We Don’t Talk About Bruno,84.75,65.4
2022,17,2-FC Bofa,2-Diego Luna Fan Page,92.75,109.82
2022,17,2-Greek Prison XI,2-Campbell's FC,72.5,124.91
2022,17,2-Kyle Walker’s Party Planners,2-100 Virgils,104.25,99.93
2022,17,2-Lets Ride,1-Commissioner Gordon & the Tark Knight,118.42,114.5
2022,17,2-Soccer F.C,1- KFFC,110.25,55.75
2022,17,1-Mystery Box U0s,1-Jesus live at Red Rocks,115.5,112.42
2022,17,1-Autodraft Relegated FC,2-Diamond Dogs,111.58,97.5
2022,17,1-Drafted@3am FC,1-Roy Kent's U8 Girls,132.5,80.48
2022,17,1-Leo Gerard U3s Team,1-TAAp in Merchants,142.56,70.25
2022,17,1-Midtable Merchant,1-john lim,92.25,98.82
2022,17,1-Vecna's Møst Hated XI,2-Lads FC,155.43,136.75
2022,17,2-FC Becky-Lowe-Na,2-We Don’t Talk About Bruno,84.75,65.4
2022,17,2-FC Bofa,2-Diego Luna Fan Page,92.75,109.82
2022,17,2-Greek Prison XI,2-Campbell's FC,72.5,124.91
2022,17,2-Kyle Walker’s Party Planners,2-100 Virgils,104.25,99.93
2022,17,2-Lets Ride,1-Commissioner Gordon & the Tark Knight,118.42,114.5
2022,17,2-Soccer F.C,1- KFFC,110.25,55.75
2022,17,1-Mystery Box U0s,1-Jesus live at Red Rocks,115.5,112.42
2022,17,1-Autodraft Relegated FC,2-Diamond Dogs,111.58,97.5
2022,17,1-Drafted@3am FC,1-Roy Kent's U8 Girls,132.5,80.48
2022,17,1-Leo Gerard U3s Team,1-TAAp in Merchants,142.56,70.25
2022,17,1-Midtable Merchant,1-john lim,92.25,98.82
2022,17,1-Vecna's Møst Hated XI,2-Lads FC,155.43,136.75
2022,17,2-FC Becky-Lowe-Na,2-We Don’t Talk About Bruno,84.75,65.4
2022,17,2-FC Bofa,2-Diego Luna Fan Page,92.75,109.82
2022,17,2-Greek Prison XI,2-Campbell's FC,72.5,124.91
2022,17,2-Kyle Walker’s Party Planners,2-100 Virgils,104.25,99.93
2022,17,2-Lets Ride,1-Commissioner Gordon & the Tark Knight,118.42,114.5
2022,17,2-Soccer F.C,1- KFFC,110.25,55.75
2022,18,1-TAAp in Merchants,1-Jesus live at Red Rocks,130.04,60.7
2022,18,1- KFFC,1-Midtable Merchant,47.5,93.75
2022,18,1-Commissioner Gordon & the Tark Knight,1-Vecna's Møst Hated XI,84.75,107.75
2022,18,1-Drafted@3am FC,1-Autodraft Relegated FC,130.9,68.0
2022,18,1-Leo Gerard U3s Team,1-john lim,124.97,86.56
2022,18,1-Roy Kent's U8 Girls,1-Mystery Box U0s,98.17,83.0
2022,18,2-Campbell's FC,2-FC Becky-Lowe-Na,88.39,86.0
2022,18,2-Diamond Dogs,2-Kyle Walker’s Party Planners,80.5,79.25
2022,18,2-Diego Luna Fan Page,2-Lads FC,112.0,99.0
2022,18,2-Greek Prison XI,2-We Don’t Talk About Bruno,97.7,106.23
