year,week,t1_team,t2_team,t1_score,t2_score
2024,12,2-Diego Luna Fan Page,3-Down with the Thickness,83.98,98.74
2024,12,1-Check Complete FC,3-Ajer & Big Justice,116.69,107.43
2024,12,1-Cruel Summerville,2-Greek Prison XI,124.71,159.11
2024,12,3-Onana What's my name,2-Wild Boars United,120.18,72.91
2024,12,1-Morgan Rodgers Neighborhood,3- Ornaldo Perfect Brothers & Sisters,132.99,58.54
2024,12,1- Schärholder Value,2-Rainy Night at Stoke,89.23,120.03
2024,12,2-Reeces (broken to) Pieces,3-Kelly’s Seagulls,93.23,76.89
2024,12,1 - Law of Averages,"3- if u lose 2 me, that is embarrassing",112.03,101.37
2024,12,1-Tim's Team,2-Roy Kent's U8 Girls,90.0,86.99
2024,12,"2-good kev, m.A.A.d eze",3-Hakuna Mateta,91.92,73.25
2024,13,1-Check Complete FC,1-Morgan Rodgers Neighborhood,90.99,128.43
2024,13,1 - Law of Averages,1-john lim,119.26,109.51
2024,13,1-Cruel Summerville,1-The Riesterer Bunny,90.22,109.79
2024,13,1-Diamond Dogs,1-The Madd Hatters,98.97,140.97
2024,13,1-Dirty little Slot,1-Tim's Team,87.71,92.54
2024,13,1-Mateta’s Muppets,1- Schärholder Value,73.0,108.24
2024,13,2-Arteta's Angels,2-100 Virgils,80.51,125.52
2024,13,2-Greek Prison XI,2-McGinn and Tonic,141.23,83.99
2024,13,2-Rainy Night at Stoke,2-FC Bofa,136.6,99.75
2024,13,2-Reeces (broken to) Pieces,2-Diego Luna Fan Page,80.64,83.24
2024,13,2-Wild Boars United,2-Lads FC,118.33,98.21
2024,13,"2-good kev, m.A.A.d eze",2-Roy Kent's U8 Girls,85.75,96.81
2024,13,3- Mickey Mount Clubhouse,3-Ajer & Big Justice,88.94,112.56
2024,13,3- Ornaldo Perfect Brothers & Sisters,3-Bench Warmers FC,78.5,118.98
2024,13,"3- if u lose 2 me, that is embarrassing",3-Dijk in Diaz,68.46,117.69
2024,13,3-Down with the Thickness,3-Shaq Moore Fan SC,101.29,97.16
2024,13,3-Hakuna Mateta,3-Young Munoz $$,78.75,98.51
2024,13,3-Kelly’s Seagulls,3-Onana What's my name,61.99,82.99
2024,13,1-Mateta’s Muppets,1-john lim,73.0,109.51
2024,13,2-FC Bofa,2-Lads FC,99.75,98.21
2024,13,3- Mickey Mount Clubhouse,3-Young Munoz $$,88.94,98.51
2024,13,1-The Madd Hatters,1-Diamond Dogs,140.97,98.97
2024,13,2-Arteta's Angels,2-100 Virgils,80.51,125.52
2024,13,3-Bench Warmers FC,3-Dijk in Diaz,118.98,117.69
2024,13,1-The Riesterer Bunny,1-Dirty little Slot,109.79,87.71
2024,13,2-Diego Luna Fan Page,2-McGinn and Tonic,83.24,83.99
2024,13,3-Shaq Moore Fan SC,3-Down with the Thickness,97.16,101.29
2024,13,1-Cruel Summerville,1-Check Complete FC,90.22,90.99
2024,13,2-Greek Prison XI,2-Wild Boars United,141.23,118.33
2024,13,3-Onana What's my name,3-Ajer & Big Justice,82.99,112.56
2024,13,1- Schärholder Value,1-Morgan Rodgers Neighborhood,108.24,128.43
2024,13,2-Reeces (broken to) Pieces,2-Rainy Night at Stoke,80.64,136.6
2024,13,3-Kelly’s Seagulls,3- Ornaldo Perfect Brothers & Sisters,61.99,78.5
2024,13,1 - Law of Averages,1-Tim's Team,119.26,92.54
2024,13,"2-good kev, m.A.A.d eze",2-Roy Kent's U8 Girls,85.75,96.81
2024,13,3-Hakuna Mateta,"3- if u lose 2 me, that is embarrassing",78.75,68.46
2024,14,1-The Madd Hatters,1-Morgan Rodgers Neighborhood,126.76,133.23
2024,14,1- Schärholder Value,1 - Law of Averages,135.75,150.57
2024,14,1-Mateta’s Muppets,1-Dirty little Slot,145.15,96.99
2024,14,1-The Riesterer Bunny,1-Check Complete FC,134.06,120.97
2024,14,1-Tim's Team,1-Diamond Dogs,105.55,57.25
2024,14,1-john lim,1-Cruel Summerville,70.49,112.2
2024,14,2-100 Virgils,"2-good kev, m.A.A.d eze",83.02,109.23
2024,14,2-Arteta's Angels,2-Rainy Night at Stoke,103.5,104.72
2024,14,2-Diego Luna Fan Page,2-Wild Boars United,86.22,54.66
2024,14,2-FC Bofa,2-Greek Prison XI,141.72,142.99
2024,14,2-McGinn and Tonic,2-Lads FC,125.29,47.74
2024,14,2-Roy Kent's U8 Girls,2-Reeces (broken to) Pieces,100.62,99.48
2024,14,3-Bench Warmers FC,3-Ajer & Big Justice,109.64,132.99
2024,14,3-Dijk in Diaz,3- Mickey Mount Clubhouse,101.73,92.24
2024,14,3-Hakuna Mateta,3-Down with the Thickness,108.45,104.68
2024,14,3-Onana What's my name,"3- if u lose 2 me, that is embarrassing",111.47,107.05
2024,14,3-Shaq Moore Fan SC,3- Ornaldo Perfect Brothers & Sisters,80.82,88.25
2024,14,3-Young Munoz $$,3-Kelly’s Seagulls,142.96,109.98
2024,15,1-Morgan Rodgers Neighborhood,1-Tim's Team,144.5,87.35
2024,15,1-Check Complete FC,1-john lim,85.75,97.75
2024,15,1-Cruel Summerville,1 - Law of Averages,117.25,104.75
2024,15,1-Diamond Dogs,1-Mateta’s Muppets,115.5,57.0
2024,15,1-Dirty little Slot,1- Schärholder Value,109.5,89.14
2024,15,1-The Madd Hatters,1-The Riesterer Bunny,88.89,70.25
2024,15,2-Greek Prison XI,2-Arteta's Angels,92.5,106.25
2024,15,2-Lads FC,2-FC Bofa,105.5,73.25
2024,15,2-McGinn and Tonic,2-Diego Luna Fan Page,45.14,95.0
2024,15,2-Rainy Night at Stoke,2-100 Virgils,147.75,87.0
2024,15,2-Reeces (broken to) Pieces,"2-good kev, m.A.A.d eze",81.75,76.0
2024,15,2-Wild Boars United,2-Roy Kent's U8 Girls,107.49,81.14
2024,15,3- Mickey Mount Clubhouse,3-Onana What's my name,71.75,120.5
2024,15,3- Ornaldo Perfect Brothers & Sisters,3-Hakuna Mateta,110.75,58.35
2024,15,"3- if u lose 2 me, that is embarrassing",3-Kelly’s Seagulls,67.75,81.25
2024,15,3-Ajer & Big Justice,3-Shaq Moore Fan SC,96.14,104.25
2024,15,3-Bench Warmers FC,3-Dijk in Diaz,90.75,97.89
2024,15,3-Down with the Thickness,3-Young Munoz $$,65.5,105.25
2024,16,1-Mateta’s Muppets,1-Morgan Rodgers Neighborhood,91.95,102.0
2024,16,1 - Law of Averages,1-Check Complete FC,131.74,54.15
2024,16,1- Schärholder Value,1-Cruel Summerville,125.48,146.49
2024,16,1-Dirty little Slot,1-Diamond Dogs,118.25,90.45
2024,16,1-Tim's Team,1-The Riesterer Bunny,99.94,123.38
2024,16,1-john lim,1-The Madd Hatters,93.99,122.14
2024,16,2-100 Virgils,2-Reeces (broken to) Pieces,124.99,96.34
2024,16,2-Arteta's Angels,2-Lads FC,89.75,89.05
2024,16,2-FC Bofa,2-Diego Luna Fan Page,79.42,134.3
2024,16,2-Rainy Night at Stoke,2-Greek Prison XI,115.2,110.05
2024,16,2-Roy Kent's U8 Girls,2-McGinn and Tonic,77.48,134.61
2024,16,"2-good kev, m.A.A.d eze",2-Wild Boars United,116.13,87.75
2024,16,3-Down with the Thickness,3- Ornaldo Perfect Brothers & Sisters,76.64,82.49
2024,16,3-Hakuna Mateta,3-Ajer & Big Justice,69.33,99.96
2024,16,3-Kelly’s Seagulls,3- Mickey Mount Clubhouse,90.43,102.73
2024,16,3-Onana What's my name,3-Bench Warmers FC,145.0,110.74
2024,16,3-Shaq Moore Fan SC,3-Dijk in Diaz,124.9,69.3
2024,16,3-Young Munoz $$,"3- if u lose 2 me, that is embarrassing",124.43,132.43
2024,17,1-Morgan Rodgers Neighborhood,1-Dirty little Slot,100.25,68.65
2024,17,1-Check Complete FC,1-Cruel Summerville,99.75,93.85
2024,17,1-Diamond Dogs,1- Schärholder Value,92.71,191.48
2024,17,1-The Madd Hatters,1 - Law of Averages,144.47,73.22
2024,17,1-The Riesterer Bunny,1-Mateta’s Muppets,113.32,113.32
2024,17,1-Tim's Team,1-john lim,186.67,57.0
2024,17,2-Diego Luna Fan Page,2-Arteta's Angels,125.21,129.74
2024,17,2-FC Bofa,2-Roy Kent's U8 Girls,95.14,108.73
2024,17,2-Greek Prison XI,2-100 Virgils,130.6,114.23
2024,17,2-Lads FC,2-Rainy Night at Stoke,119.98,116.31
2024,17,2-McGinn and Tonic,"2-good kev, m.A.A.d eze",135.69,125.22
2024,17,2-Wild Boars United,2-Reeces (broken to) Pieces,93.31,64.75
2024,17,3- Mickey Mount Clubhouse,"3- if u lose 2 me, that is embarrassing",135.12,127.1
2024,17,3- Ornaldo Perfect Brothers & Sisters,3-Young Munoz $$,60.81,191.59
2024,17,3-Ajer & Big Justice,3-Down with the Thickness,86.42,94.48
2024,17,3-Bench Warmers FC,3-Kelly’s Seagulls,94.73,97.28
2024,17,3-Dijk in Diaz,3-Hakuna Mateta,76.49,77.27
2024,17,3-Shaq Moore Fan SC,3-Onana What's my name,66.23,107.74
2024,18,1-Diamond Dogs,1-Morgan Rodgers Neighborhood,92.23,104.99
2024,18,1 - Law of Averages,1-Tim's Team,83.72,118.99
2024,18,1- Schärholder Value,1-Check Complete FC,112.16,94.91
2024,18,1-Cruel Summerville,1-The Madd Hatters,98.21,130.44
2024,18,1-Dirty little Slot,1-The Riesterer Bunny,92.17,110.59
2024,18,1-Mateta’s Muppets,1-john lim,105.58,159.22
2024,18,2-100 Virgils,2-Wild Boars United,111.56,86.83
2024,18,2-Arteta's Angels,2-Roy Kent's U8 Girls,128.29,116.73
2024,18,2-Greek Prison XI,2-Lads FC,97.7,63.02
2024,18,2-Rainy Night at Stoke,2-Diego Luna Fan Page,100.18,114.51
2024,18,2-Reeces (broken to) Pieces,2-McGinn and Tonic,87.23,84.17
2024,18,"2-good kev, m.A.A.d eze",2-FC Bofa,98.33,109.48
2024,18,3- Ornaldo Perfect Brothers & Sisters,3-Ajer & Big Justice,107.38,121.22
2024,18,"3- if u lose 2 me, that is embarrassing",3-Bench Warmers FC,89.71,94.48
2024,18,3-Down with the Thickness,3-Dijk in Diaz,124.86,123.97
2024,18,3-Hakuna Mateta,3-Onana What's my name,50.35,72.36
2024,18,3-Kelly’s Seagulls,3-Shaq Moore Fan SC,125.65,82.21
2024,18,3-Young Munoz $$,3- Mickey Mount Clubhouse,112.92,99.47
2024,19,1-Morgan Rodgers Neighborhood,1- Schärholder Value,97.5,130.74
2024,19,1-Mateta’s Muppets,1 - Law of Averages,105.25,139.79
2024,19,1-The Madd Hatters,1-Check Complete FC,140.39,109.24
2024,19,1-The Riesterer Bunny,1-Diamond Dogs,107.42,81.11
2024,19,1-Tim's Team,1-Cruel Summerville,157.64,92.04
2024,19,1-john lim,1-Dirty little Slot,89.49,115.75
2024,19,2-Arteta's Angels,"2-good kev, m.A.A.d eze",94.29,72.93
2024,19,2-Diego Luna Fan Page,2-Greek Prison XI,124.38,80.49
2024,19,2-FC Bofa,2-Reeces (broken to) Pieces,69.31,74.71
2024,19,2-Lads FC,2-100 Virgils,79.74,153.86
2024,19,2-McGinn and Tonic,2-Wild Boars United,127.24,129.18
2024,19,2-Roy Kent's U8 Girls,2-Rainy Night at Stoke,138.98,123.5
2024,19,3-Ajer & Big Justice,3-Young Munoz $$,75.75,114.05
2024,19,3-Bench Warmers FC,3- Mickey Mount Clubhouse,129.98,102.96
2024,19,3-Dijk in Diaz,3- Ornaldo Perfect Brothers & Sisters,80.74,118.82
2024,19,3-Hakuna Mateta,3-Kelly’s Seagulls,107.78,103.0
2024,19,3-Onana What's my name,3-Down with the Thickness,77.86,124.67
2024,19,3-Shaq Moore Fan SC,"3- if u lose 2 me, that is embarrassing",107.74,108.23
2024,20,1-Morgan Rodgers Neighborhood,1-The Riesterer Bunny,106.5,70.1
2024,20,1- Schärholder Value,1-The Madd Hatters,117.24,115.23
2024,20,1-Check Complete FC,1-Tim's Team,112.25,119.02
2024,20,1-Cruel Summerville,1-Mateta’s Muppets,130.5,120.88
2024,20,1-Diamond Dogs,1-john lim,93.73,106.53
2024,20,1-Dirty little Slot,1 - Law of Averages,127.12,105.49
2024,20,2-100 Virgils,2-McGinn and Tonic,123.24,122.73
2024,20,2-Greek Prison XI,2-Roy Kent's U8 Girls,50.74,83.25
2024,20,2-Lads FC,2-Diego Luna Fan Page,0.0,74.25
2024,20,2-Rainy Night at Stoke,"2-good kev, m.A.A.d eze",162.24,141.69
2024,20,2-Reeces (broken to) Pieces,2-Arteta's Angels,86.75,108.0
2024,20,2-Wild Boars United,2-FC Bofa,119.25,102.5
2024,20,3- Mickey Mount Clubhouse,3-Shaq Moore Fan SC,0.0,108.69
2024,20,3- Ornaldo Perfect Brothers & Sisters,3-Onana What's my name,103.97,128.91
2024,20,"3- if u lose 2 me, that is embarrassing",3-Hakuna Mateta,132.99,61.5
2024,20,3-Ajer & Big Justice,3-Dijk in Diaz,61.49,88.76
2024,20,3-Down with the Thickness,3-Kelly’s Seagulls,134.24,83.24
2024,20,3-Young Munoz $$,3-Bench Warmers FC,99.75,89.0
2024,21,1-john lim,1-Morgan Rodgers Neighborhood,107.74,177.98
2024,21,1 - Law of Averages,1-Diamond Dogs,97.98,75.57
2024,21,1-Dirty little Slot,1-Cruel Summerville,99.15,121.43
2024,21,1-Mateta’s Muppets,1-Check Complete FC,134.66,86.68
2024,21,1-The Riesterer Bunny,1- Schärholder Value,130.24,160.74
2024,21,1-Tim's Team,1-The Madd Hatters,102.22,128.23
2024,21,2-Arteta's Angels,2-Wild Boars United,137.91,99.24
2024,21,2-Diego Luna Fan Page,2-100 Virgils,95.24,136.12
2024,21,2-FC Bofa,2-McGinn and Tonic,115.1,100.19
2024,21,2-Rainy Night at Stoke,2-Reeces (broken to) Pieces,151.68,114.73
2024,21,2-Roy Kent's U8 Girls,2-Lads FC,91.74,82.75
2024,21,"2-good kev, m.A.A.d eze",2-Greek Prison XI,162.59,110.5
2024,21,3-Dijk in Diaz,3-Young Munoz $$,159.22,95.84
2024,21,3-Down with the Thickness,"3- if u lose 2 me, that is embarrassing",93.6,128.99
2024,21,3-Hakuna Mateta,3- Mickey Mount Clubhouse,85.68,105.98
2024,21,3-Kelly’s Seagulls,3- Ornaldo Perfect Brothers & Sisters,129.14,100.24
2024,21,3-Onana What's my name,3-Ajer & Big Justice,99.24,60.0
2024,21,3-Shaq Moore Fan SC,3-Bench Warmers FC,110.12,153.99
2024,21,1-Check Complete FC,1 - Law of Averages,86.68,97.98
2024,21,2-McGinn and Tonic,2-FC Bofa,100.19,115.1
2024,22,1-Morgan Rodgers Neighborhood,1 - Law of Averages,84.99,132.35
2024,22,1- Schärholder Value,1-Tim's Team,107.0,166.79
2024,22,1-Check Complete FC,1-Dirty little Slot,83.85,96.49
2024,22,1-Diamond Dogs,1-Cruel Summerville,83.89,101.49
2024,22,1-The Madd Hatters,1-Mateta’s Muppets,127.97,158.45
2024,22,1-The Riesterer Bunny,1-john lim,141.93,49.75
2024,22,2-100 Virgils,2-FC Bofa,150.83,122.72
2024,22,2-Diego Luna Fan Page,2-Roy Kent's U8 Girls,124.75,54.74
2024,22,2-Greek Prison XI,2-Reeces (broken to) Pieces,67.0,120.93
2024,22,2-Lads FC,"2-good kev, m.A.A.d eze",115.74,96.44
2024,22,2-McGinn and Tonic,2-Arteta's Angels,119.53,96.13
2024,22,2-Wild Boars United,2-Rainy Night at Stoke,89.88,164.97
2024,22,3- Mickey Mount Clubhouse,3-Down with the Thickness,119.69,99.49
2024,22,3- Ornaldo Perfect Brothers & Sisters,"3- if u lose 2 me, that is embarrassing",100.54,102.75
2024,22,3-Ajer & Big Justice,3-Kelly’s Seagulls,71.23,64.75
2024,22,3-Bench Warmers FC,3-Hakuna Mateta,124.16,83.49
2024,22,3-Dijk in Diaz,3-Onana What's my name,135.73,124.98
2024,22,3-Young Munoz $$,3-Shaq Moore Fan SC,101.99,127.07
2024,22,1 - Law of Averages,1-Check Complete FC,132.35,83.85
2024,22,2-FC Bofa,2-McGinn and Tonic,122.72,119.53
2024,23,1-Cruel Summerville,1-Morgan Rodgers Neighborhood,102.25,67.0
2024,23,1 - Law of Averages,1-The Riesterer Bunny,98.23,93.87
2024,23,1-Diamond Dogs,1-Check Complete FC,55.25,88.46
2024,23,1-Dirty little Slot,1-The Madd Hatters,111.49,113.69
2024,23,1-Mateta’s Muppets,1-Tim's Team,90.23,154.97
2024,23,1-john lim,1- Schärholder Value,116.35,139.25
2024,23,2-Arteta's Angels,2-FC Bofa,109.5,119.0
2024,23,2-Greek Prison XI,2-Wild Boars United,93.23,110.47
2024,23,2-Rainy Night at Stoke,2-McGinn and Tonic,90.87,102.47
2024,23,2-Reeces (broken to) Pieces,2-Lads FC,61.8,129.99
2024,23,2-Roy Kent's U8 Girls,2-100 Virgils,76.08,129.73
2024,23,"2-good kev, m.A.A.d eze",2-Diego Luna Fan Page,77.62,93.15
2024,23,3- Ornaldo Perfect Brothers & Sisters,3- Mickey Mount Clubhouse,82.5,100.48
2024,23,"3- if u lose 2 me, that is embarrassing",3-Ajer & Big Justice,80.73,89.99
2024,23,3-Down with the Thickness,3-Bench Warmers FC,124.22,93.25
2024,23,3-Hakuna Mateta,3-Shaq Moore Fan SC,66.8,0.0
2024,23,3-Kelly’s Seagulls,3-Dijk in Diaz,108.99,97.46
2024,23,3-Onana What's my name,3-Young Munoz $$,125.14,86.24
2024,24,1-Morgan Rodgers Neighborhood,1-Check Complete FC,104.25,165.94
2024,24,1- Schärholder Value,1-Mateta’s Muppets,122.71,89.04
2024,24,1-The Madd Hatters,1-Diamond Dogs,246.87,110.71
2024,24,1-The Riesterer Bunny,1-Cruel Summerville,89.74,95.97
2024,24,1-Tim's Team,1-Dirty little Slot,134.34,111.4
2024,24,1-john lim,1 - Law of Averages,99.98,109.35
2024,24,2-100 Virgils,2-Arteta's Angels,145.1,82.25
2024,24,2-Diego Luna Fan Page,2-Reeces (broken to) Pieces,124.71,82.24
2024,24,2-FC Bofa,2-Rainy Night at Stoke,112.38,131.28
2024,24,2-Lads FC,2-Wild Boars United,150.46,155.96
2024,24,2-McGinn and Tonic,2-Greek Prison XI,110.78,78.54
2024,24,2-Roy Kent's U8 Girls,"2-good kev, m.A.A.d eze",130.5,83.99
2024,24,3-Ajer & Big Justice,3- Mickey Mount Clubhouse,118.71,105.48
2024,24,3-Bench Warmers FC,3- Ornaldo Perfect Brothers & Sisters,102.24,113.7
2024,24,3-Dijk in Diaz,"3- if u lose 2 me, that is embarrassing",142.73,118.23
2024,24,3-Onana What's my name,3-Kelly’s Seagulls,120.3,38.25
2024,24,3-Shaq Moore Fan SC,3-Down with the Thickness,97.74,117.64
2024,24,3-Young Munoz $$,3-Hakuna Mateta,165.74,79.29
2024,25,1-Morgan Rodgers Neighborhood,1-The Madd Hatters,54.75,157.93
2024,25,1 - Law of Averages,1- Schärholder Value,104.0,164.22
2024,25,1-Check Complete FC,1-The Riesterer Bunny,114.57,78.74
2024,25,1-Cruel Summerville,1-john lim,91.35,132.4
2024,25,1-Diamond Dogs,1-Tim's Team,139.25,179.2
2024,25,1-Dirty little Slot,1-Mateta’s Muppets,128.47,84.14
2024,25,2-Greek Prison XI,2-FC Bofa,97.75,128.71
2024,25,2-Lads FC,2-McGinn and Tonic,129.98,124.48
2024,25,2-Rainy Night at Stoke,2-Arteta's Angels,109.05,96.99
2024,25,2-Reeces (broken to) Pieces,2-Roy Kent's U8 Girls,153.01,68.49
2024,25,2-Wild Boars United,2-Diego Luna Fan Page,136.25,122.24
2024,25,"2-good kev, m.A.A.d eze",2-100 Virgils,59.82,143.48
2024,25,3- Mickey Mount Clubhouse,3-Dijk in Diaz,118.82,133.75
2024,25,3- Ornaldo Perfect Brothers & Sisters,3-Shaq Moore Fan SC,89.22,109.48
2024,25,"3- if u lose 2 me, that is embarrassing",3-Onana What's my name,149.0,157.0
2024,25,3-Ajer & Big Justice,3-Bench Warmers FC,54.25,73.75
2024,25,3-Down with the Thickness,3-Hakuna Mateta,101.07,87.25
2024,25,3-Kelly’s Seagulls,3-Young Munoz $$,63.9,137.74
2024,26,1-Tim's Team,1-Morgan Rodgers Neighborhood,116.83,103.37
2024,26,1 - Law of Averages,1-Cruel Summerville,84.49,174.35
2024,26,1- Schärholder Value,1-Dirty little Slot,129.41,72.24
2024,26,1-Mateta’s Muppets,1-Diamond Dogs,87.19,83.06
2024,26,1-The Riesterer Bunny,1-The Madd Hatters,124.99,109.97
2024,26,1-john lim,1-Check Complete FC,87.89,118.46
2024,26,2-100 Virgils,2-Rainy Night at Stoke,90.34,112.93
2024,26,2-Arteta's Angels,2-Greek Prison XI,129.49,132.06
2024,26,2-Diego Luna Fan Page,2-McGinn and Tonic,89.5,89.74
2024,26,2-FC Bofa,2-Lads FC,133.77,94.48
2024,26,2-Roy Kent's U8 Girls,2-Wild Boars United,95.75,77.36
2024,26,"2-good kev, m.A.A.d eze",2-Reeces (broken to) Pieces,64.27,124.76
2024,26,3-Dijk in Diaz,3-Bench Warmers FC,86.48,88.25
2024,26,3-Hakuna Mateta,3- Ornaldo Perfect Brothers & Sisters,66.99,45.99
2024,26,3-Kelly’s Seagulls,"3- if u lose 2 me, that is embarrassing",116.24,138.0
2024,26,3-Onana What's my name,3- Mickey Mount Clubhouse,126.51,66.0
2024,26,3-Shaq Moore Fan SC,3-Ajer & Big Justice,99.29,120.27
2024,26,3-Young Munoz $$,3-Down with the Thickness,149.35,55.11
2024,26,1-Morgan Rodgers Neighborhood,1- Schärholder Value,103.37,129.41
2024,26,1 - Law of Averages,2-Rainy Night at Stoke,84.49,112.93
2024,26,1-Tim's Team,3-Bench Warmers FC,116.83,88.25
2024,26,2-FC Bofa,"2-good kev, m.A.A.d eze",133.77,64.27
2024,26,2-Lads FC,2-Greek Prison XI,94.48,132.06
2024,26,3-Dijk in Diaz,1-The Madd Hatters,86.48,109.97
2024,26,3-Down with the Thickness,1-The Riesterer Bunny,55.11,124.99
2024,26,3-Young Munoz $$,1-Cruel Summerville,149.35,174.35
2024,27,1-Morgan Rodgers Neighborhood,1-Mateta’s Muppets,160.06,128.75
2024,27,1-Check Complete FC,1 - Law of Averages,111.6,101.99
2024,27,1-Cruel Summerville,1- Schärholder Value,105.22,103.24
2024,27,1-Diamond Dogs,1-Dirty little Slot,90.19,109.58
2024,27,1-The Madd Hatters,1-john lim,118.78,108.06
2024,27,1-The Riesterer Bunny,1-Tim's Team,109.72,120.05
2024,27,2-Diego Luna Fan Page,2-FC Bofa,105.93,105.91
2024,27,2-Greek Prison XI,2-Rainy Night at Stoke,89.75,96.5
2024,27,2-Lads FC,2-Arteta's Angels,108.73,97.57
2024,27,2-McGinn and Tonic,2-Roy Kent's U8 Girls,145.32,94.47
2024,27,2-Reeces (broken to) Pieces,2-100 Virgils,122.88,99.9
2024,27,2-Wild Boars United,"2-good kev, m.A.A.d eze",105.18,58.5
2024,27,3- Mickey Mount Clubhouse,3-Kelly’s Seagulls,58.65,81.34
2024,27,3- Ornaldo Perfect Brothers & Sisters,3-Down with the Thickness,105.92,103.85
2024,27,"3- if u lose 2 me, that is embarrassing",3-Young Munoz $$,108.74,125.07
2024,27,3-Ajer & Big Justice,3-Hakuna Mateta,128.71,62.25
2024,27,3-Bench Warmers FC,3-Onana What's my name,75.53,81.59
2024,27,3-Dijk in Diaz,3-Shaq Moore Fan SC,95.5,93.99
2024,27,1-Morgan Rodgers Neighborhood,1- Schärholder Value,160.06,103.24
2024,27,1 - Law of Averages,2-Rainy Night at Stoke,101.99,96.5
2024,27,1-Tim's Team,3-Bench Warmers FC,120.05,75.53
2024,27,2-FC Bofa,"2-good kev, m.A.A.d eze",105.91,58.5
2024,27,2-Lads FC,2-Greek Prison XI,108.73,89.75
2024,27,3-Dijk in Diaz,1-The Madd Hatters,95.5,118.78
2024,27,3-Down with the Thickness,1-The Riesterer Bunny,103.85,109.72
2024,27,3-Young Munoz $$,1-Cruel Summerville,125.07,105.22
2024,28,1-Dirty little Slot,1-Morgan Rodgers Neighborhood,128.0,128.57
2024,28,1 - Law of Averages,1-The Madd Hatters,135.72,151.74
2024,28,1- Schärholder Value,1-Diamond Dogs,69.24,85.21
2024,28,1-Cruel Summerville,1-Check Complete FC,91.74,130.23
2024,28,1-Mateta’s Muppets,1-The Riesterer Bunny,96.46,108.86
2024,28,1-john lim,1-Tim's Team,72.92,112.43
2024,28,2-100 Virgils,2-Greek Prison XI,68.23,87.74
2024,28,2-Arteta's Angels,2-Diego Luna Fan Page,110.72,97.46
2024,28,2-Rainy Night at Stoke,2-Lads FC,129.71,130.99
2024,28,2-Reeces (broken to) Pieces,2-Wild Boars United,90.75,81.98
2024,28,2-Roy Kent's U8 Girls,2-FC Bofa,125.49,87.48
2024,28,"2-good kev, m.A.A.d eze",2-McGinn and Tonic,87.24,125.89
2024,28,"3- if u lose 2 me, that is embarrassing",3- Mickey Mount Clubhouse,110.46,93.46
2024,28,3-Down with the Thickness,3-Ajer & Big Justice,99.5,151.99
2024,28,3-Hakuna Mateta,3-Dijk in Diaz,86.34,95.02
2024,28,3-Kelly’s Seagulls,3-Bench Warmers FC,109.99,90.48
2024,28,3-Onana What's my name,3-Shaq Moore Fan SC,92.2,76.99
2024,28,3-Young Munoz $$,3- Ornaldo Perfect Brothers & Sisters,133.24,101.73
2024,28,1-Tim's Team,1-Morgan Rodgers Neighborhood,112.43,128.57
2024,28,1-Cruel Summerville,2-FC Bofa,91.74,87.48
2024,28,1-The Madd Hatters,2-Greek Prison XI,151.74,87.74
2024,28,1-The Riesterer Bunny,2-Rainy Night at Stoke,108.86,129.71
2024,29,1-Morgan Rodgers Neighborhood,1-Diamond Dogs,70.75,113.99
2024,29,1-Check Complete FC,1- Schärholder Value,74.97,55.94
2024,29,1-The Madd Hatters,1-Cruel Summerville,75.36,145.5
2024,29,1-The Riesterer Bunny,1-Dirty little Slot,79.74,146.98
2024,29,1-Tim's Team,1 - Law of Averages,119.99,97.49
2024,29,1-john lim,1-Mateta’s Muppets,104.23,111.23
2024,29,2-Diego Luna Fan Page,2-Rainy Night at Stoke,78.99,88.49
2024,29,2-FC Bofa,"2-good kev, m.A.A.d eze",110.48,103.69
2024,29,2-Lads FC,2-Greek Prison XI,81.25,164.48
2024,29,2-McGinn and Tonic,2-Reeces (broken to) Pieces,85.72,61.24
2024,29,2-Roy Kent's U8 Girls,2-Arteta's Angels,79.98,27.11
2024,29,2-Wild Boars United,2-100 Virgils,47.75,59.53
2024,29,3- Mickey Mount Clubhouse,3-Young Munoz $$,49.74,107.74
2024,29,3-Ajer & Big Justice,3- Ornaldo Perfect Brothers & Sisters,91.72,53.79
2024,29,3-Bench Warmers FC,"3- if u lose 2 me, that is embarrassing",111.99,119.94
2024,29,3-Dijk in Diaz,3-Down with the Thickness,73.75,84.24
2024,29,3-Onana What's my name,3-Hakuna Mateta,95.61,19.62
2024,29,3-Shaq Moore Fan SC,3-Kelly’s Seagulls,91.97,0.0
2024,30,1- Schärholder Value,1-Morgan Rodgers Neighborhood,115.48,94.69
2024,30,1 - Law of Averages,1-Mateta’s Muppets,58.46,82.75
2024,30,1-Check Complete FC,1-The Madd Hatters,101.36,68.75
2024,30,1-Cruel Summerville,1-Tim's Team,158.08,83.25
2024,30,1-Diamond Dogs,1-The Riesterer Bunny,108.53,71.22
2024,30,1-Dirty little Slot,1-john lim,115.09,83.25
2024,30,2-100 Virgils,2-Lads FC,88.22,122.73
2024,30,2-Greek Prison XI,2-Diego Luna Fan Page,106.6,87.98
2024,30,2-Rainy Night at Stoke,2-Roy Kent's U8 Girls,101.48,73.73
2024,30,2-Reeces (broken to) Pieces,2-FC Bofa,72.49,99.09
2024,30,2-Wild Boars United,2-McGinn and Tonic,122.05,63.81
2024,30,"2-good kev, m.A.A.d eze",2-Arteta's Angels,71.49,84.99
