"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","G","KP","AT","SOT","TkW","DIS","YC","SYC","RC","ACNC","Int","CLR","CoS","AER","OG","GAD","CS"
"*02lny*","Ashley Young","MUN","D","153","Willy B","CAR 2<br/>@MUN 0 F","3.25","3.25","0%","0%","1","0","0","0","0","2","0","0","0","0","0","2","1","0","1","0","1","0"
"*02lw0*","Pablo Zabaleta","WHU","D","241","Blake R","WHU 4<br/>@WAT 1 F","3.25","3.25","0%","0%","1","0","0","0","0","0","0","1","0","0","0","3","9","1","2","0","1","0"
"*04qfm*","Ryan Sessegnon","FUL","M","133","Tim O","NEW 4<br/>@FUL 0 F","3","3","25%","-1%","1","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0"
"*04tzt*","Jefferson Lerma","BOU","M","156","FA","BOU 3<br/>@CRY 5 F","3","3","22%","-4%","1","0","0","0","0","0","1","0","0","0","0","2","2","0","1","0","0","1"
"*04u6h*","Victor Camarasa","CAR","M","72","Alex R","CAR 2<br/>@MUN 0 F","3","3","0%","0%","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"*03ekd*","Ander Herrera","MUN","M","182","FA","CAR 2<br/>@MUN 0 F","3","3","0%","0%","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0"
"*04itp*","Jose Izquierdo","BHA","F","351","FA","MCI 4<br/>@BHA 1 F","3","3","0%","0%","1","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","0","1"
"*037sc*","Erik Lamela","TOT","M","178","John L","EVE 2<br/>@TOT 2 F","3","3","0%","0%","1","0","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0"
"*02m87*","Oriol Romeu","SOU","M","222","FA","HUD 1<br/>@SOU 1 F","3","3","0%","0%","1","0","0","0","0","0","2","0","0","0","0","1","0","1","2","0","0","1"
"*02m5b*","Chris Wood","BUR","F","87","FA","ARS 3<br/>@BUR 1 F","2.5","2.5","63%","-7%","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
"*03juz*","Toby Alderweireld","TOT","D","176","FA","EVE 2<br/>@TOT 2 F","2.5","2.5","0%","0%","1","0","0","0","1","1","0","0","0","0","0","0","2","0","1","0","1","0"
"*02opl*","Jack Cork","BUR","M","196","FA","ARS 3<br/>@BUR 1 F","2.5","2.5","0%","0%","1","0","1","0","0","0","1","0","0","0","0","0","2","1","0","0","0","0"
"*0477h*","Grady Diangana","WHU","M","323","FA","WHU 4<br/>@WAT 1 F","2.5","2.5","0%","0%","1","0","0","0","0","1","3","0","0","0","0","0","1","2","0","0","0","1"
"*03281*","Kadeem Harris","CAR","M","358","FA","CAR 2<br/>@MUN 0 F","2.5","2.5","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0"
"*04s2u*","Maxime Le Marchand","FUL","D","260","FA","NEW 4<br/>@FUL 0 F","2.5","2.5","0%","0%","1","0","0","0","0","1","0","0","0","0","0","2","2","0","1","0","1","0"
"*04fk8*","Victor Lindelof","MUN","D","223","Ryan C","CAR 2<br/>@MUN 0 F","2.25","2.25","1%","0%","1","0","0","0","0","2","1","0","0","0","0","1","3","0","1","0","1","0"
"*0328q*","Tom Cairney","FUL","M","159","FA","NEW 4<br/>@FUL 0 F","2","2","1%","0%","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*02lpl*","Seamus Coleman","EVE","D","93","Blake R","EVE 2<br/>@TOT 2 F","2","2","0%","0%","1","0","2","0","0","0","3","0","0","0","1","0","2","2","0","0","2","0"
"*045yy*","Arthur Masuaku","WHU","D","226","FA","WHU 4<br/>@WAT 1 F","2","2","0%","0%","1","0","0","0","0","0","0","0","0","0","0","1","8","1","0","0","1","0"
"*04u6m*","Bernard","EVE","M","124","FA","EVE 2<br/>@TOT 2 F","2","2","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"*04qqu*","Juninho Bacuna","HUD","M","229","FA","HUD 1<br/>@SOU 1 F","2","2","0%","0%","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"*02ll1*","Mohamed Diame","NEW","M","270","FA","NEW 4<br/>@FUL 0 F","2","2","0%","0%","1","0","0","0","0","0","1","0","0","0","0","0","3","0","3","0","0","1"
"*035my*","Aron Gunnarsson","CAR","M","197","FA","CAR 2<br/>@MUN 0 F","2","2","0%","0%","1","0","0","0","0","1","2","0","0","0","0","1","5","1","0","0","0","0"
"*02los*","Shane Long","SOU","F","219","FA","HUD 1<br/>@SOU 1 F","2","2","0%","0%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rxy*","Shinji Okazaki","LEI","F","396","FA","CHE 0<br/>@LEI 0 F","2","2","0%","0%","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03bwz*","Harry Winks","TOT","M","319","FA","EVE 2<br/>@TOT 2 F","2","2","0%","0%","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"*04qf2*","Sol Bamba","CAR","D","73","Ryan R","CAR 2<br/>@MUN 0 F","1.75","1.75","0%","0%","1","0","0","0","0","4","0","0","0","0","0","3","7","0","1","0","4","0"
"*0326y*","Hector Bellerin","ARS","D","246","BUK","ARS 3<br/>@BUR 1 F","1.75","1.75","0%","0%","1","0","0","0","0","1","1","0","0","0","0","1","1","1","1","0","1","0"
"*02lnx*","Danny Welbeck","ARS","F","376","FA","ARS 3<br/>@BUR 1 F","1.5","1.5","89%","+1%","1","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0"
"*04sft*","Yves Bissouma","BHA","M","231","FA","MCI 4<br/>@BHA 1 F","1.5","1.5","2%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"*03dz4*","Charlie Austin","SOU","F","289","FA","HUD 1<br/>@SOU 1 F","1.5","1.5","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","1"
"*02oox*","Kevin De Bruyne","MCI","M","155","Ryan R","MCI 4<br/>@BHA 1 F","1.5","1.5","0%","0%","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
"*0427g*","Andre Gray","WAT","F","201","Connor L","WHU 4<br/>@WAT 1 F","1.5","1.5","0%","0%","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"*04s1d*","Matteo Guendouzi","ARS","M","291","FA","ARS 3<br/>@BUR 1 F","1.5","1.5","0%","0%","1","0","0","0","0","3","1","1","0","0","0","1","1","0","2","0","0","0"
"*02m7x*","Romelu Lukaku","MUN","F","77","BUK","CAR 2<br/>@MUN 0 F","1.5","1.5","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0"
"*02lla*","James McArthur","CRY","M","84","Tim O","BOU 3<br/>@CRY 5 F","1.5","1.5","0%","0%","1","0","0","0","0","1","2","0","0","0","0","1","1","0","1","0","0","0"
"*04rtp*","Ken Sema","WAT","M","308","FA","WHU 4<br/>@WAT 1 F","1.5","1.5","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"*04qrf*","Helder Costa","WOL","F","286","FA","WOL 0<br/>@LIV 2 F","1.5","1.5","0%","0%","1","0","1","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0"
"*02lv7*","Vincent Kompany","MCI","D","276","FA","MCI 4<br/>@BHA 1 F","1.25","1.25","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"*04jyc*","Davinson Sanchez","TOT","D","169","Ryan R","EVE 2<br/>@TOT 2 F","1.25","1.25","0%","0%","1","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","1","0"
"*02llp*","Patrick van Aanholt","CRY","D","106","Laeka B","BOU 3<br/>@CRY 5 F","1.25","1.25","0%","0%","1","0","1","0","0","2","0","0","0","0","0","1","1","0","0","0","2","0"
"*03ybi*","Marcus Rashford","MUN","F","49","Woot","CAR 2<br/>@MUN 0 F","1","1","92%","0%","1","0","0","0","1","0","3","0","0","0","0","0","0","0","1","0","0","1"
"*02oq8*","James Ward-Prowse","SOU","M","101","Alex R","HUD 1<br/>@SOU 1 F","1","1","31%","-6%","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*03g40*","Kelechi Iheanacho","LEI","F","293","FA","CHE 0<br/>@LEI 0 F","1","1","0%","0%","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"*04t92*","Alireza Jahanbakhsh","BHA","F","330","FA","MCI 4<br/>@BHA 1 F","1","1","0%","0%","1","0","0","0","0","1","2","0","0","0","0","1","0","0","0","0","0","1"
"*04rh8*","Stephan Lichtsteiner","ARS","D","426","FA","ARS 3<br/>@BUR 1 F","1","1","0%","0%","1","0","1","0","0","1","0","1","0","0","0","0","4","0","2","0","1","0"
"*04toy*","Yoshinori Muto","NEW","F","373","FA","NEW 4<br/>@FUL 0 F","1","1","0%","0%","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","1"
"*0381p*","Mesut Ozil","ARS","M","141","BUK","ARS 3<br/>@BUR 1 F","1","1","0%","0%","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"*02w6w*","Ashley Westwood","BUR","M","81","Noah B","ARS 3<br/>@BUR 1 F","1","1","0%","0%","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*03arh*","Kurt Zouma","EVE","D","116","Alex R","EVE 2<br/>@TOT 2 F","1","1","0%","0%","1","0","0","0","0","0","2","0","0","0","0","1","8","0","3","0","2","0"
"*02wbt*","Joe Bennett","CAR","D","170","FA","CAR 2<br/>@MUN 0 F","0.75","0.75","0%","0%","1","0","0","0","0","2","0","0","0","0","0","2","7","1","2","0","4","0"
"*049tq*","Dominic Calvert-Lewin","EVE","F","130","FA","EVE 2<br/>@TOT 2 F","0.5","0.5","82%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"*02lv9*","James Milner","LIV","M","100","Willy B","WOL 0<br/>@LIV 2 F","0.5","0.5","1%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"*02ljr*","Conor Coady","WOL","D","367","FA","WOL 0<br/>@LIV 2 F","0.5","0.5","0%","0%","1","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","1","0"
"*04qf7*","Loic Damour","CAR","M","456","FA","CAR 2<br/>@MUN 0 F","0.5","0.5","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"*02ltx*","Dan Gosling","BOU","M","263","FA","BOU 3<br/>@CRY 5 F","0.5","0.5","0%","0%","1","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0"
"*02lna*","Chicharito","WHU","F","204","FA","WHU 4<br/>@WAT 1 F","0.5","0.5","0%","0%","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1"
"*03tip*","Salomon Rondon","NEW","F","47","Ryan R","NEW 4<br/>@FUL 0 F","0.5","0.5","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"*02lnu*","Chris Smalling","MUN","D","221","Alex R","CAR 2<br/>@MUN 0 F","0.5","0.5","0%","0%","1","0","0","0","0","0","0","1","0","0","0","0","2","1","4","0","1","0"
"*04ml9*","Cenk Tosun","EVE","F","237","Woot","EVE 2<br/>@TOT 2 F","0.5","0.5","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"*0436l*","Christian Kabasele","WAT","D","285","FA","WHU 4<br/>@WAT 1 F","0.25","0.25","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*04y92*","Bukayo Saka","ARS","F","552","FA","ARS 3<br/>@BUR 1 F","0","0","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr9*","Morgan Gibbs-White","WOL","M","349","FA","WOL 0<br/>@LIV 2 F","0","0","99%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*050jq*","Marc Guehi","CHE","D","500","W <small>(Tue)</small>","CHE 0<br/>@LEI 0 F","0","0","98%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abb*","Phil Foden","MCI","M","338","FA","MCI 4<br/>@BHA 1 F","0","0","97%","+5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tsb*","Viktor Gyokeres","BHA","F","501","FA","MCI 4<br/>@BHA 1 F","0","0","96%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yo7*","Youri Tielemans","LEI","M","220","Alex R","CHE 0<br/>@LEI 0 F","0","0","85%","-3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spw*","James Garner","MUN","M","493","FA","CAR 2<br/>@MUN 0 F","0","0","84%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*038ze*","Alex Iwobi","ARS","M","90","Blake R","ARS 3<br/>@BUR 1 F","0","0","83%","+7%","1","0","0","0","0","0","4","0","0","0","0","1","1","1","0","0","0","0"
"*04qfz*","Diogo Dalot","MUN","D","275","FA","CAR 2<br/>@MUN 0 F","0","0","83%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lsa*","Dan Burn","BHA","D","473","FA","MCI 4<br/>@BHA 1 F","0","0","75%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fk1*","Pascal Gross","BHA","M","105","Blake R","MCI 4<br/>@BHA 1 F","0","0","74%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abn*","Harvey Barnes","LEI","M","242","Alex R","CHE 0<br/>@LEI 0 F","0","0","69%","+9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03fgo*","Dominic Solanke","LIV/BOU","F","360","FA","BOU 3<br/>@CRY 5 F","0","0","62%","-4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mup*","Trevoh Chalobah","CHE","D","476","W <small>(Tue)</small>","CHE 0<br/>@LEI 0 F","0","0","60%","-7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lav*","Ethan Ampadu","CHE","D","463","FA","CHE 0<br/>@LEI 0 F","0","0","58%","-5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mi4*","Callum Hudson-Odoi","CHE","F","340","Alex R","CHE 0<br/>@LEI 0 F","0","0","51%","-3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ml6*","Konstantinos Mavropanos","ARS","D","427","FA","ARS 3<br/>@BUR 1 F","0","0","50%","-8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04p0d*","Dwight McNeil","BUR","F","135","Noah B","ARS 3<br/>@BUR 1 F","0","0","40%","-5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tig*","Fabian Schar","NEW","D","79","Alex R","NEW 4<br/>@FUL 0 F","0","0","28%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu5*","Andrew Robertson","LIV","D","16","Woot","WOL 0<br/>@LIV 2 F","0","0","22%","-8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yey*","Max Kilman","WOL","D","517","FA","WOL 0<br/>@LIV 2 F","0","0","19%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04o82*","Curtis Jones","LIV","M","515","FA","WOL 0<br/>@LIV 2 F","0","0","19%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qfq*","Matt O'Riley","FUL","M","536","FA","NEW 4<br/>@FUL 0 F","0","0","15%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ug0*","Sean Longstaff","NEW","M","334","FA","NEW 4<br/>@FUL 0 F","0","0","12%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v9d*","Son Heung-Min","TOT","F","50","Blake R","EVE 2<br/>@TOT 2 F","0","0","10%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*045c8*","Gabriel Jesus","MCI","F","137","Ryan R","MCI 4<br/>@BHA 1 F","0","0","10%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xjr*","Harvey Elliott","FUL","M","446","FA","NEW 4<br/>@FUL 0 F","0","0","8%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03zsq*","Kyle Walker-Peters","TOT","D","325","FA","EVE 2<br/>@TOT 2 F","0","0","8%","-5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03jly*","Andreas Pereira","MUN","M","366","FA","CAR 2<br/>@MUN 0 F","0","0","7%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lk5*","Jordan Henderson","LIV","M","194","Woot","WOL 0<br/>@LIV 2 F","0","0","5%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge9*","Eddie Nketiah","ARS","F","412","FA","ARS 3<br/>@BUR 1 F","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r93*","Joseph Gomez","LIV","D","256","Noah B","WOL 0<br/>@LIV 2 F","0","0","3%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04u41*","Mateo Kovacic","CHE","M","217","Willy B","CHE 0<br/>@LEI 0 F","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04d9r*","Angel Gomes","MUN","M","450","FA","CAR 2<br/>@MUN 0 F","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge6*","Joe Willock","ARS","M","454","FA","ARS 3<br/>@BUR 1 F","0","0","2%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043c1*","Oleksandr Zinchenko","MCI","M","254","Laeka B","MCI 4<br/>@BHA 1 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0435t*","Ilkay Gundogan","MCI","M","80","Ryan R","MCI 4<br/>@BHA 1 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02t1k*","Nathaniel Clyne","LIV/BOU","D","379","FA","BOU 3<br/>@CRY 5 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yjx*","Ki-Jana Hoever","LIV","D","504","FA","WOL 0<br/>@LIV 2 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mqv*","Emerson","CHE","D","380","FA","CHE 0<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0372y*","Matt Targett","SOU","D","206","FA","HUD 1<br/>@SOU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04u6i*","Leander Dendoncker","WOL","M","214","Ryan C","WOL 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ym3*","Ian Poveda-Ocampo","MCI","F","545","FA","MCI 4<br/>@BHA 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*035mq*","Isaac Hayden","NEW","M","139","Ryan C","NEW 4<br/>@FUL 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ylt*","Chris Mepham","BOU","D","346","FA","BOU 3<br/>@CRY 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mmx*","Michael Obafemi","SOU","F","389","FA","HUD 1<br/>@SOU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0427i*","Daniel Agyei","BUR","F","462","FA","ARS 3<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yo6*","Miguel Almiron","NEW","M","288","Noah B","NEW 4<br/>@FUL 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*044w6*","Luke Amos","TOT","M","455","FA","EVE 2<br/>@TOT 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qez*","Florin Andone","BHA","F","345","FA","MCI 4<br/>@BHA 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rd1*","Stuart Armstrong","SOU","M","151","Connor L","HUD 1<br/>@SOU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03816*","Marko Arnautovic","WHU","F","64","Noah B","WHU 4<br/>@WAT 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8p*","Harry Arter","CAR","M","297","FA","CAR 2<br/>@MUN 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04kj7*","Serge Aurier","TOT","D","310","FA","EVE 2<br/>@TOT 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qfw*","Floyd Ayite","FUL","F","354","FA","NEW 4<br/>@FUL 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ykn*","Ryan Babel","FUL","M","174","Noah B","NEW 4<br/>@FUL 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0328f*","Leandro Bacuna","AVL/CAR","D,M","381","FA","CAR 2<br/>@MUN 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0435u*","Eric Bailly","MUN","D","398","FA","CAR 2<br/>@MUN 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpe*","Leighton Baines","EVE","D","416","FA","EVE 2<br/>@TOT 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rhb*","Leon Balogun","BHA","D","385","FA","MCI 4<br/>@BHA 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qfy*","Ricardo Pereira","LEI","D","17","Alex R","CHE 0<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m5c*","Phil Bardsley","BUR","D","331","FA","ARS 3<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yo5*","Antonio Barreca","NEW","D","466","FA","NEW 4<br/>@FUL 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043bx*","Michy Batshuayi","CHE/CRY","F","290","Ryan C","BOU 3<br/>@CRY 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fk9*","Jan Bednarek","SOU","D","177","FA","HUD 1<br/>@SOU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02w6v*","Christian Benteke","CRY","F","287","Willy B","BOU 3<br/>@CRY 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04t94*","Adrian Bernabe","MCI","M","468","FA","MCI 4<br/>@BHA 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spz*","Joshua Bohui","MUN","F","469","FA","CAR 2<br/>@MUN 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04c3c*","Rhian Brewster","LIV","F","471","FA","WOL 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03sd4*","Miguel Britos","WAT","D","440","FA","WHU 4<br/>@WAT 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04u6o*","Joe Bryan","FUL","D","191","FA","NEW 4<br/>@FUL 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m6a*","Gary Cahill","CHE","D","452","FA","CHE 0<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ljq*","Andy Carroll","WHU","F","372","FA","WHU 4<br/>@WAT 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m7d*","Nathaniel Chalobah","WAT","M","430","FA","WHU 4<br/>@WAT 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02t1j*","Calum Chambers","FUL","D","89","Tim O","NEW 4<br/>@FUL 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spx*","Tahith Chong","MUN","M","441","FA","CAR 2<br/>@MUN 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lax*","Hamza Choudhury","LEI","M","356","FA","CHE 0<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*030v5*","Andreas Christensen","CHE","D","378","FA","CHE 0<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qfk*","Cyrus Christie","FUL","D","184","FA","NEW 4<br/>@FUL 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qfu*","Ibrahima Cisse","FUL","M","436","FA","NEW 4<br/>@FUL 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02llz*","Ciaran Clark","NEW","D","264","Ryan C","NEW 4<br/>@FUL 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lmz*","Tom Cleverley","WAT","M","388","FA","WHU 4<br/>@WAT 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ybk*","Xande Silva","WHU","F","445","FA","WHU 4<br/>@WAT 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xjt*","Conor Coventry","WHU","M","480","FA","WHU 4<br/>@WAT 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ena*","Aaron Cresswell","WHU","D","303","FA","WHU 4<br/>@WAT 1 F","0","0","0%","0%","1","0","0","0","0","1","0","0","0","0","0","0","4","0","0","0","1","0"
