"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","G","KP","AT","SOT","TkW","DIS","YC","SYC","RC","ACNC","Int","CLR","CoS","AER","OG","GAD","CS"
"*04yjx*","Ki-Jana Hoever","LIV","D","504","FA","WOL 0<br/>@LIV 2 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ym3*","Ian Poveda-Ocampo","MCI","F","545","FA","MCI 4<br/>@BHA 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0427i*","Daniel Agyei","BUR","F","462","FA","ARS 3<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yo5*","Antonio Barreca","NEW","D","466","FA","NEW 4<br/>@FUL 0 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04t94*","Adrian Bernabe","MCI","M","468","FA","MCI 4<br/>@BHA 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spz*","Joshua Bohui","MUN","F","469","FA","CAR 2<br/>@MUN 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04c3c*","Rhian Brewster","LIV","F","471","FA","WOL 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xjt*","Conor Coventry","WHU","M","480","FA","WHU 4<br/>@WAT 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*040bt*","Luke Dreher","CRY","M","486","W <small>(Tue)</small>","BOU 3<br/>@CRY 5 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dye*","Daniel Drinkwater","CHE","M","487","FA","CHE 0<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spn*","Eric Garcia","MCI","D","492","FA","MCI 4<br/>@BHA 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sjv*","Ryan Giles","WOL","M","494","FA","WOL 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04c39*","Nathan Holland","WHU","M","505","FA","WHU 4<br/>@WAT 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lnb*","Matty James","LEI","M","510","FA","CHE 0<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04y91*","Tyreece John-Jules","ARS","F","512","FA","ARS 3<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ybo*","Tyreke Johnson","SOU","M","513","FA","HUD 1<br/>@SOU 1 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03i9r*","Eliaquim Mangala","MCI","D","523","FA","MCI 4<br/>@BHA 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tcb*","George Marsh","TOT","M","524","FA","EVE 2<br/>@TOT 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rlj*","Sebastian Prodl","WAT","D","546","FA","WHU 4<br/>@WAT 1 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ono*","Winston Reid","WHU","D","547","FA","WHU 4<br/>@WAT 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ym2*","Taylor Richards","MCI","F","548","FA","MCI 4<br/>@BHA 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gyz*","Jairo Riedewald","CRY","M","549","FA","BOU 3<br/>@CRY 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yxt*","Aaron Rowe","HUD","M","551","FA","HUD 1<br/>@SOU 1 F","0","0","0%","0%","2","0","0","0","0","0","4","0","0","0","0","1","1","1","0","0","0","0"
"*03t0r*","Bakary Sako","CRY","M,F","553","FA","BOU 3<br/>@CRY 5 F","0","0","0%","0%","4","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0"
"*04nqw*","Max Sanders","BHA","M","556","FA","MCI 4<br/>@BHA 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tlz*","Philippe Sandler","MCI","D","557","FA","MCI 4<br/>@BHA 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qft*","Zeze Steven Sessegnon","FUL","D,M","558","FA","NEW 4<br/>@FUL 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04o83*","Rafael Camacho","LIV","M","560","FA","WOL 0<br/>@LIV 2 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mmc*","Pape Souare","CRY","D","561","FA","BOU 3<br/>@CRY 5 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*050js*","Kelland Watts","NEW","M","569","W <small>(Tue)</small>","NEW 4<br/>@FUL 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fpv*","Danny Williams","HUD","M","571","FA","HUD 1<br/>@SOU 1 F","0","0","0%","0%","5","0","1","0","0","0","4","1","0","0","0","1","2","1","0","0","0","1"
"*043pi*","Ben Woodburn","LIV","M,F","572","FA","WOL 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vya*","Sam Woods","CRY","D","574","FA","BOU 3<br/>@CRY 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yjr*","Marcus Barnes","SOU","F","465","FA","HUD 1<br/>@SOU 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ymr*","Josh Benson","BUR","M","467","FA","ARS 3<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6r*","Matt Butcher","BOU","M","474","FA","BOU 3<br/>@CRY 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*050jr*","Lewis Cass","NEW","D","475","W <small>(Tue)</small>","NEW 4<br/>@FUL 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yjy*","Isaac Christie-Davies","LIV","M","477","FA","WOL 0<br/>@LIV 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vy8*","Will Collar","BHA","M","478","FA","MCI 4<br/>@BHA 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lx6*","Matthew Connolly","CAR","D","479","FA","CAR 2<br/>@MUN 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qf5*","Cameron Coxe","CAR","D","481","FA","CAR 2<br/>@MUN 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qfr*","Luca De La Torre","FUL","M","485","FA","NEW 4<br/>@FUL 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zyc*","Anthony Driscoll-Glennon","BUR","D","488","W <small>(Tue)</small>","ARS 3<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yqu*","Niall Ennis","WOL","F","490","FA","WOL 0<br/>@LIV 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tca*","Timothy Eyoma","TOT","D","491","FA","EVE 2<br/>@TOT 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ldh*","Charlie Gilmour","ARS","M","495","FA","ARS 3<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tc9*","Claudio Gomes","MCI","M","496","FA","MCI 4<br/>@BHA 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03sbb*","Cameron Humphreys-Grant","MCI","D","506","FA","MCI 4<br/>@BHA 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yjp*","Lloyd Humphries","CAR","M","507","FA","CAR 2<br/>@MUN 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sju*","Cameron John","WOL","D","511","FA","WOL 0<br/>@LIV 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0452o*","Alfie Jones","SOU","D,M","514","FA","HUD 1<br/>@SOU 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04y93*","Thakgalo Leshabela","LEI","M","520","FA","CHE 0<br/>@LEI 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ybi*","George McEachran","CHE","M","525","FA","CHE 0<br/>@LEI 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vyb*","Giovanni McGregor","CRY","M","526","FA","BOU 3<br/>@CRY 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xoz*","Zech Medley","ARS","D","527","FA","ARS 3<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04k4i*","Jayson Molumby","BHA","M","529","FA","MCI 4<br/>@BHA 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ybj*","Felix Nmecha","MCI","M","533","FA","MCI 4<br/>@BHA 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0329t*","Stuart O'Keefe","CAR","M","535","FA","CAR 2<br/>@MUN 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vy6*","Nnamdi Ofoborh","BOU","M,F","537","FA","BOU 3<br/>@CRY 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ln9*","Jordi Osei-Tutu","ARS","D","538","FA","ARS 3<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ytd*","Leo Ostigard","BHA","D","539","FA","MCI 4<br/>@BHA 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0414q*","Adalberto Penaranda","WAT","F","540","FA","WHU 4<br/>@WAT 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qrb*","Pote","WOL","M","541","FA","WOL 0<br/>@LIV 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xu9*","Julio Pleguezuelo","ARS","D","543","FA","ARS 3<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*050jt*","Nikola Tavares","CRY","D","564","W <small>(Tue)</small>","BOU 3<br/>@CRY 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04hk8*","Kyle Taylor","BOU","M","565","FA","BOU 3<br/>@CRY 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sjw*","Elliot Watt","WOL","M","568","FA","WOL 0<br/>@LIV 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yus*","Matty Daly","HUD","M","576","FA","HUD 1<br/>@SOU 1 F","-0.5","-0.25","0%","0%","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"*04yes*","Kayne Ramsay","SOU","D","577","FA","HUD 1<br/>@SOU 1 F","-1.5","-1.5","0%","0%","1","0","0","0","0","1","0","0","0","0","0","0","6","0","2","0","3","0"
"*03jd6*","Marcos Rojo","MUN","D","578","FA","CAR 2<br/>@MUN 0 F","-2.75","-0.55","0%","0%","5","0","0","0","4","3","0","2","0","0","0","5","9","1","3","1","5","0"
"*02m2s*","Jazz Richards","CAR","D","579","FA","CAR 2<br/>@MUN 0 F","-5.25","-1.31","0%","0%","4","0","0","0","0","0","1","0","0","0","0","2","5","0","0","0","4","0"
