"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","Min","G","A","KP","AFKG","APKG","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","OG","GAO","CS"
"*02m2u*","Gylfi Sigurdsson","EVE","M","58","Tim O","EVE 0<br/>@MCI 5 F","33.25","33.25","0%","0%","1","90","2","0","4","0","0","2","2","1","0","0","0","0","1","1","0","0","0","0","2","0"
"*05o4c*","Timothy Castagne","LEI","D","143","Laeka B","TOT 4<br/>@LEI 2 F","28","28","18%","+4%","1","90","0","1","5","0","0","0","2","0","0","0","0","1","1","0","0","1","0","0","0","1"
"*04spy*","Mason Greenwood","MUN","F","155","Noah B","MUN 2<br/>@WOL 1 F","28","28","0%","0%","1","90","2","0","1","0","0","3","0","2","0","0","1","0","1","1","0","2","0","0","1","0"
"*02lol*","Harry Kane","TOT","F","2","No Slips","TOT 4<br/>@LEI 2 F","27.5","27.5","0%","0%","1","88","2","0","2","0","0","2","0","1","0","0","0","0","1","2","1","0","0","0","2","0"
"*02lo3*","Gareth Bale","TOT","M,F","88","JADON","TOT 4<br/>@LEI 2 F","26.5","26.5","0%","0%","1","82","1","0","3","0","0","2","2","0","0","0","0","0","2","4","0","2","0","0","1","0"
"*03v9d*","Son Heung-Min","TOT","F","3","Laeka B","TOT 4<br/>@LEI 2 F","26","13","10%","0%","2","180","1","0","4","0","0","2","1","8","0","0","0","1","1","5","0","3","0","0","3","0"
"*03dyk*","Jamie Vardy","LEI","F","19","Laeka B","TOT 4<br/>@LEI 2 F","24.5","24.5","0%","0%","1","84","1","1","2","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","1"
"*04fk6*","Bernardo Silva","MCI","M","134","RyRob","EVE 0<br/>@MCI 5 F","23.75","23.75","94%","0%","1","90","0","2","3","0","0","0","1","1","0","0","1","0","0","4","0","0","0","0","1","0"
"*02ln2*","Jonny Evans","LEI","D","110","Tim O","TOT 4<br/>@LEI 2 F","23.75","23.75","0%","0%","1","90","1","0","1","0","0","1","2","0","0","0","0","0","1","0","0","1","0","0","0","1"
"*04qra*","Romain Saiss","WOL","D","105","CFPL","MUN 2<br/>@WOL 1 F","22.75","22.75","0%","0%","1","90","0","0","0","0","0","1","3","0","0","0","0","1","7","2","0","6","0","0","0","1"
"*05o8m*","James Rodriguez","EVE","M","82","Tim O","EVE 0<br/>@MCI 5 F","21.5","21.5","0%","0%","1","90","0","0","4","0","1","2","1","2","0","0","1","1","0","1","0","0","0","0","2","0"
"*05ojh*","Diego Llorente","LEE","D","247","FA","WBA 1<br/>@LEE 3 F","21","21","0%","0%","1","90","1","0","0","0","0","1","2","0","0","0","0","1","2","2","3","4","0","0","1","0"
"*02lsa*","Dan Burn","BHA","D","141","FA","BHA 0<br/>@ARS 2 F","20.75","20.75","75%","+1%","1","90","0","0","1","0","0","0","2","0","0","0","0","1","4","1","0","7","0","0","0","1"
"*04abb*","Phil Foden","MCI","M","52","JADON","EVE 0<br/>@MCI 5 F","20.5","20.5","97%","+5%","1","90","1","0","3","0","0","1","0","1","0","0","1","0","0","3","0","0","0","0","1","0"
"*04spq*","Jack Harrison","LEE","M","16","Laeka B","WBA 1<br/>@LEE 3 F","20.5","20.5","3%","0%","1","90","0","1","4","0","0","1","2","2","0","0","1","0","0","2","0","0","0","0","1","0"
"*03srg*","Trent Alexander-Arnold","LIV","D","13","I_am_Tim","CRY 0<br/>@LIV 2 F","20.25","20.25","0%","0%","1","90","0","1","2","0","0","0","2","0","0","0","1","3","7","0","1","2","0","0","1","0"
"*03g40*","Kelechi Iheanacho","LEI","F","85","Noah B","TOT 4<br/>@LEI 2 F","19.75","19.75","0%","0%","1","90","1","0","0","0","0","3","1","2","0","0","0","0","0","4","0","1","0","0","0","1"
"*03u2b*","Adama Traore","WOL","F","22","Yum","MUN 2<br/>@WOL 1 F","19.5","19.5","9%","0%","1","90","0","1","4","0","0","0","0","0","0","0","1","0","0","2","0","5","0","0","0","1"
"*056iw*","Allan Saint-Maximin","NEW","M","97","CFPL","NEW 2<br/>@FUL 0 F","18.5","18.5","0%","0%","1","63","0","0","5","0","0","2","0","0","0","0","0","0","0","3","0","1","0","0","0","1"
"*02oq6*","Luke Shaw","MUN","D","32","JLINGZ","MUN 2<br/>@WOL 1 F","17.75","17.75","54%","+3%","1","90","0","0","6","0","0","0","1","0","0","0","1","2","0","3","0","0","0","0","1","0"
"*05m46*","Luke Thomas","LEI","D","338","FA","TOT 4<br/>@LEI 2 F","17.75","17.75","0%","0%","1","90","0","0","1","0","0","0","0","1","0","0","0","4","1","1","0","4","0","0","0","1"
"*03jv0*","Sadio Mane","LIV","F","5","Yum","CRY 0<br/>@LIV 2 F","16.75","16.75","0%","0%","1","70","1","0","1","0","0","1","1","0","0","0","0","0","0","2","0","1","0","0","0","1"
"*03r8t*","Matt Ritchie","NEW","M","246","FA","NEW 2<br/>@FUL 0 F","16","16","0%","0%","1","90","0","1","2","0","0","0","1","0","0","0","1","1","4","1","0","1","0","0","2","0"
"*0558o*","Dani Ceballos","ARS","M","182","FA","BHA 0<br/>@ARS 2 F","15.75","15.75","0%","0%","1","90","0","0","3","0","0","1","2","0","0","0","2","2","1","0","0","1","0","0","1","0"
"*02lnq*","Paul Pogba","MUN","M","90","No Slips","MUN 2<br/>@WOL 1 F","15.75","15.75","0%","0%","1","90","0","1","1","0","0","1","0","3","0","0","0","1","2","4","0","3","0","0","1","0"
"*0524k*","Rodri","MCI","M","67","FA","EVE 0<br/>@MCI 5 F","15.5","15.5","76%","-2%","1","90","1","0","1","0","0","1","0","2","0","0","0","1","1","1","0","2","0","0","1","0"
"*052h5*","Gabriel Martinelli","ARS","M","282","FA","BHA 0<br/>@ARS 2 F","15.5","15.5","45%","0%","1","90","0","0","2","0","0","2","0","1","0","0","3","0","0","5","0","0","0","0","1","0"
"*03dxq*","Danny Ings","SOU","F","64","No Slips","SOU 0<br/>@WHU 3 F","15.5","15.5","0%","0%","1","56","1","0","1","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"*056ir*","Adam Webster","BHA","D","146","FA","BHA 0<br/>@ARS 2 F","15.25","15.25","0%","0%","1","90","0","0","0","0","0","0","1","0","0","0","0","3","1","0","0","4","0","0","0","1"
"*03ybi*","Marcus Rashford","MUN","F","14","Noah B","MUN 2<br/>@WOL 1 F","15","15","92%","0%","1","83","0","1","2","0","0","1","0","2","0","0","0","0","0","4","0","0","0","0","1","0"
"*051k0*","John McGinn","AVL","M","43","Noah B","CHE 1<br/>@AVL 2 F","15","15","69%","0%","1","90","1","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","2","0"
"*046c5*","Jarrod Bowen","WHU","M","63","RyRob","SOU 0<br/>@WHU 3 F","14.75","14.75","100%","0%","1","90","0","1","1","0","0","2","0","0","0","0","0","1","0","1","0","1","0","0","3","0"
"*0554i*","Joelinton","NEW","F","131","FA","NEW 2<br/>@FUL 0 F","14.75","14.75","43%","+1%","1","88","1","0","1","0","0","2","1","3","0","0","0","0","1","0","0","0","0","0","2","0"
"*030v5*","Andreas Christensen","CHE","D","256","FA","CHE 1<br/>@AVL 2 F","14.75","14.75","0%","0%","1","90","0","0","1","0","0","0","0","0","0","0","0","2","0","1","1","3","0","0","0","1"
"*04io3*","Mario Lemina","FUL","M","220","FA","NEW 2<br/>@FUL 0 F","14.75","14.75","0%","0%","1","90","0","0","0","0","1","0","3","0","0","0","0","3","1","0","2","1","0","0","1","0"
"*05os4*","Rayan Ait-Nouri","WOL","D","268","FA","MUN 2<br/>@WOL 1 F","14.5","14.5","79%","-4%","1","90","0","0","0","0","0","1","3","0","0","0","0","1","2","1","0","0","0","0","0","1"
"*04yo6*","Miguel Almiron","NEW","M","98","JADON","NEW 2<br/>@FUL 0 F","14","14","0%","0%","1","90","0","0","3","0","0","0","2","0","0","0","0","2","0","3","0","0","0","0","2","0"
"*05ocl*","Ollie Watkins","AVL","F","11","CFPL","CHE 1<br/>@AVL 2 F","13.75","13.75","99%","0%","1","90","0","1","1","0","0","1","1","1","0","0","0","0","1","1","0","4","0","0","2","0"
"*04ge9*","Eddie Nketiah","ARS","F","339","FA","BHA 0<br/>@ARS 2 F","13.5","13.5","3%","0%","1","19","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"*05r8w*","Willian Jose","WOL","F","320","FA","MUN 2<br/>@WOL 1 F","13.5","13.5","-","-","1","76","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"*0427d*","James Tarkowski","BUR","D","33","I_am_Tim","BUR 0<br/>@SHU 1 F","13","13","99%","0%","1","90","1","0","1","0","0","1","0","0","1","0","0","1","5","0","2","5","0","0","3","0"
"*05mxa*","Joel Veltman","BHA","D","102","RyRob","BHA 0<br/>@ARS 2 F","13","13","3%","0%","1","90","0","0","1","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","1"
"*0414o*","James Maddison","LEI","M","41","RyRob","TOT 4<br/>@LEI 2 F","12.75","12.75","43%","+6%","1","71","0","0","4","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","1"
"*05opl*","Wesley Fofana","LEI","D","104","JADON","TOT 4<br/>@LEI 2 F","12.75","12.75","26%","+1%","1","60","0","0","0","0","0","0","0","1","0","0","0","3","2","0","0","3","0","0","0","1"
"*04kj7*","Serge Aurier","TOT","D","125","JLINGZ","TOT 4<br/>@LEI 2 F","12.75","6.38","0%","0%","2","180","0","0","1","0","0","0","4","3","0","0","1","2","2","1","1","8","0","0","3","0"
"*04u6q*","Caglar Soyuncu","LEI","D","228","Noah B","TOT 4<br/>@LEI 2 F","12.75","12.75","0%","0%","1","90","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","3","0","0","0","1"
"*048xm*","Josh Maja","SUN/FUL","F","317","FA","NEW 2<br/>@FUL 0 F","12.75","12.75","-","-","1","76","1","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","1"
"*04qr0*","Willy Boly","WOL","D","213","FA","MUN 2<br/>@WOL 1 F","12.5","12.5","0%","0%","1","90","0","0","0","0","0","1","1","0","0","0","0","1","2","0","2","1","0","0","0","1"
"*04aiz*","Wilfred Ndidi","LEI","M","76","No Slips","TOT 4<br/>@LEI 2 F","11.75","11.75","0%","0%","1","90","0","0","0","0","0","0","5","0","0","0","0","3","1","0","0","1","0","0","0","1"
"*05ohc*","Sergio Reguilon","TOT","D","178","I_am_Tim","TOT 4<br/>@LEI 2 F","11.75","5.88","0%","0%","2","153","0","0","0","0","1","0","3","3","0","0","1","2","0","2","0","3","0","0","3","0"
"*02oq8*","James Ward-Prowse","SOU","M","7","Laeka B","SOU 0<br/>@WHU 3 F","11.5","11.5","32%","-6%","1","90","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","2","0"
"*04ge6*","Joe Willock","ARS/NEW","M","159","Noah B","NEW 2<br/>@FUL 0 F","11.5","11.5","2%","-1%","1","9","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"*04t3s*","Joao Moutinho","WOL","M","87","Noah B","MUN 2<br/>@WOL 1 F","11.5","11.5","0%","0%","1","90","0","0","1","0","0","0","2","0","0","0","2","3","1","0","0","0","0","0","0","1"
"*05oh2*","Thiago Alcantara","LIV","M","145","No Slips","CRY 0<br/>@LIV 2 F","11.25","11.25","0%","0%","1","90","0","0","3","0","0","1","1","0","0","0","0","1","1","0","0","1","0","0","1","0"
"*04mqz*","Lucas Moura","TOT","M","190","FA","TOT 4<br/>@LEI 2 F","11","5.5","0%","0%","2","115","0","0","3","0","0","0","1","2","0","0","1","2","1","1","0","0","0","0","1","0"
"*04sft*","Yves Bissouma","BHA","M","72","JADON","BHA 0<br/>@ARS 2 F","10.5","10.5","2%","0%","1","90","0","0","1","0","0","0","3","1","0","0","0","2","1","1","0","1","0","0","0","1"
"*05os6*","Edinson Cavani","MUN","F","175","Noah B","MUN 2<br/>@WOL 1 F","10.5","10.5","0%","0%","1","44","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0"
"*02lni*","Jesse Lingard","MUN/WHU","M","135","Laeka B","SOU 0<br/>@WHU 3 F","10.5","10.5","0%","0%","1","86","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","3","0"
"*04p0d*","Dwight McNeil","BUR","M","34","JADON","BUR 0<br/>@SHU 1 F","10.25","10.25","40%","-5%","1","90","0","0","2","0","0","0","2","0","0","0","1","0","1","2","0","1","0","0","3","0"
"*051k7*","Reece James","CHE","D","65","Noah B","CHE 1<br/>@AVL 2 F","10","10","95%","+3%","1","90","0","0","1","0","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","1"
"*02m66*","Marcos Alonso","CHE","D","245","FA","CHE 1<br/>@AVL 2 F","9.75","9.75","0%","0%","1","66","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","1"
"*04e1c*","Lewis Dunk","BHA","D","108","Yum","BHA 0<br/>@ARS 2 F","9.5","9.5","32%","+5%","1","90","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","1"
"*05gcp*","Tomas Soucek","WHU","M","8","I_am_Tim","SOU 0<br/>@WHU 3 F","9.25","9.25","43%","-3%","1","90","0","0","1","0","0","0","3","2","0","0","0","1","1","1","0","4","0","0","3","0"
"*05ojg*","Nelson Semedo","WOL","D","78","No Slips","MUN 2<br/>@WOL 1 F","9.25","9.25","1%","0%","1","90","0","0","1","0","0","0","0","3","0","0","0","1","1","1","1","0","0","0","0","1"
"*05n03*","Kalvin Phillips","LEE","M","101","Yum","WBA 1<br/>@LEE 3 F","9.25","9.25","0%","0%","1","90","0","0","2","0","0","0","1","0","0","0","0","2","0","1","0","1","0","0","1","0"
"*04civ*","Scott McTominay","MUN","M","124","No Slips","MUN 2<br/>@WOL 1 F","9.25","9.25","0%","0%","1","90","0","0","1","0","0","1","1","0","0","0","1","0","0","1","0","4","0","0","1","0"
"*02w6w*","Ashley Westwood","BUR","M","68","I_am_Tim","BUR 0<br/>@SHU 1 F","9.25","9.25","0%","0%","1","90","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0"
"*05o2l*","Donny van de Beek","MUN","M","351","FA","MUN 2<br/>@WOL 1 F","9.25","9.25","0%","0%","1","5","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04io4*","Richarlison","EVE","F","60","CFPL","EVE 0<br/>@MCI 5 F","9","9","80%","+1%","1","90","0","0","2","0","0","2","0","2","0","0","0","0","0","0","0","4","0","0","2","0"
"*04g1w*","Antonio Rudiger","CHE","D","169","CFPL","CHE 1<br/>@AVL 2 F","9","9","0%","0%","1","90","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","1"
"*02ljr*","Conor Coady","WOL","D","254","FA","MUN 2<br/>@WOL 1 F","8.75","8.75","0%","0%","1","90","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","1","0","0","0","1"
"*05opk*","Vladimir Coufal","WHU","D","35","Yum","SOU 0<br/>@WHU 3 F","8.75","8.75","0%","0%","1","90","0","0","2","0","0","1","1","0","0","0","0","4","0","2","2","0","0","0","3","0"
"*03p9z*","Tyler Roberts","LEE","F","250","FA","WBA 1<br/>@LEE 3 F","8.75","8.75","0%","0%","1","85","0","0","1","0","0","2","1","1","0","0","0","0","0","2","0","0","0","0","1","0"
"*051l3*","Kean Bryan","SHU","D","330","FA","BUR 0<br/>@SHU 1 F","8.5","8.5","0%","0%","1","90","0","0","1","0","0","0","1","0","0","0","0","1","3","0","1","5","0","0","1","0"
"*04qr8*","Diogo Jota","WOL/LIV","F","168","FA","CRY 0<br/>@LIV 2 F","8.5","8.5","0%","0%","1","80","0","0","2","0","0","2","0","5","0","0","0","0","0","3","0","0","0","0","0","1"
"*05gcx*","Josh Brownhill","BUR","M","100","FA","BUR 0<br/>@SHU 1 F","8.25","8.25","3%","0%","1","87","0","0","1","0","0","1","1","1","0","0","0","2","0","0","0","2","0","0","2","0"
"*05l0f*","Nathan Tella","SOU","M","344","Noah B","SOU 0<br/>@WHU 3 F","8.25","8.25","0%","0%","1","83","0","0","1","0","0","0","2","2","0","0","2","1","0","1","0","1","0","0","1","0"
"*04y92*","Bukayo Saka","ARS","M","53","No Slips","BHA 0<br/>@ARS 2 F","8","8","100%","0%","1","90","0","0","2","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0"
"*04s8k*","Jorginho","CHE","M","89","JLINGZ","CHE 1<br/>@AVL 2 F","8","8","0%","0%","1","90","0","0","1","0","0","0","0","1","1","0","0","4","1","3","1","0","0","0","0","1"
"*04mcg*","Ben Johnson","WHU","D","382","FA","SOU 0<br/>@WHU 3 F","8","8","0%","0%","1","88","0","0","3","0","0","0","1","0","0","0","3","1","1","2","1","0","0","0","3","0"
"*03jab*","Federico Fernandez","NEW","D","271","FA","NEW 2<br/>@FUL 0 F","7.75","7.75","0%","0%","1","90","0","0","0","0","0","1","3","0","0","0","0","1","7","0","0","3","0","0","2","0"
"*04fk9*","Jan Bednarek","SOU","D","123","Noah B","SOU 0<br/>@WHU 3 F","7.5","7.5","0%","0%","1","90","0","0","0","0","0","0","1","0","0","0","0","5","2","0","2","3","0","0","2","0"
"*02lnn*","Oliver Norwood","SHU","M","194","FA","BUR 0<br/>@SHU 1 F","7.5","7.5","0%","0%","1","90","0","0","2","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","1","0"
"*04yim*","Christian Pulisic","CHE","M","132","CFPL","CHE 1<br/>@AVL 2 F","7.5","7.5","0%","0%","1","90","0","0","0","0","0","1","0","2","0","0","0","0","0","5","0","1","0","0","0","1"
"*03arh*","Kurt Zouma","CHE","D","99","JADON","CHE 1<br/>@AVL 2 F","7.5","7.5","0%","0%","1","90","0","0","0","0","0","1","0","1","1","0","0","0","4","0","0","2","0","0","0","1"
"*02lpl*","Seamus Coleman","EVE","D","197","I_am_Tim","EVE 0<br/>@MCI 5 F","7.25","7.25","0%","0%","1","28","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*03dyp*","Riyad Mahrez","MCI","F","40","Tim O","EVE 0<br/>@MCI 5 F","7.25","7.25","0%","0%","1","88","0","0","1","0","0","1","0","1","0","0","0","1","0","1","0","3","0","0","1","0"
"*04tm0*","Lucas Digne","EVE","D","28","Yum","EVE 0<br/>@MCI 5 F","7","7","60%","-3%","1","90","0","0","0","0","0","0","1","0","0","0","0","1","5","1","1","6","0","0","2","0"
"*04spp*","Douglas Luiz","AVL","M","179","FA","CHE 1<br/>@AVL 2 F","7","7","11%","-1%","1","90","0","0","1","0","0","1","0","0","0","0","0","1","1","1","0","1","0","0","2","0"
"*03zsq*","Kyle Walker-Peters","SOU","D","150","No Slips","SOU 0<br/>@WHU 3 F","7","7","8%","-5%","1","90","0","0","0","0","0","1","3","0","0","0","0","1","4","3","0","0","0","0","2","0"
"*03rxz*","Roberto Firmino","LIV","F","26","I_am_Tim","CRY 0<br/>@LIV 2 F","7","7","0%","0%","1","90","0","0","2","0","0","2","2","2","1","0","0","0","1","0","1","1","0","0","1","0"
"*051la*","David McGoldrick","SHU","F","96","Tim O","BUR 0<br/>@SHU 1 F","7","7","0%","0%","1","90","0","0","0","0","0","0","2","0","0","0","0","0","1","3","0","3","0","0","1","0"
"*02m5b*","Chris Wood","BUR","F","37","JADON","BUR 0<br/>@SHU 1 F","6.5","6.5","63%","-7%","1","90","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","6","0","0","3","0"
"*05mzw*","Luke Ayling","LEE","D","71","RyRob","WBA 1<br/>@LEE 3 F","6.5","6.5","0%","0%","1","90","0","0","2","0","0","0","1","1","0","0","1","1","2","1","0","0","0","0","1","0"
"*05o6w*","Allan","EVE","M","229","FA","EVE 0<br/>@MCI 5 F","6.5","6.5","0%","0%","1","90","0","0","1","0","0","0","2","1","0","0","0","0","2","2","0","0","0","0","2","0"
"*02rmd*","Matt Phillips","WBA","M","200","FA","WBA 1<br/>@LEE 3 F","6.5","6.5","0%","0%","1","90","0","0","2","0","0","1","0","4","0","0","1","0","2","1","0","0","0","0","3","0"
"*0520r*","Leandro Trossard","BHA","M","51","RyRob","BHA 0<br/>@ARS 2 F","6.25","6.25","91%","+3%","1","59","0","0","0","0","0","1","0","1","0","0","0","3","0","1","0","0","0","0","0","0"
"*03ek4*","Patrick Bamford","LEE","F","12","I_am_Tim","WBA 1<br/>@LEE 3 F","6.25","6.25","0%","0%","1","90","0","0","0","0","0","1","0","1","0","0","0","1","1","1","0","5","0","0","1","0"
"*04u6i*","Leander Dendoncker","WOL","M","165","FA","MUN 2<br/>@WOL 1 F","6.25","6.25","0%","0%","1","90","0","0","0","0","0","0","0","1","0","0","0","3","1","1","1","1","0","0","0","1"
"*05rak*","Ozan Kabak","LIV","D","347","FA","CRY 0<br/>@LIV 2 F","6.25","6.25","0%","0%","1","90","0","0","1","0","0","0","1","1","0","0","0","2","4","1","0","1","0","0","1","0"
"*02onj*","Mark Noble","WHU","M","385","FA","SOU 0<br/>@WHU 3 F","6.25","6.25","0%","0%","1","74","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","0"
"*05os9*","Thomas Partey","ARS","M","240","FA","BHA 0<br/>@ARS 2 F","6.25","6.25","0%","0%","1","21","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","5","0","0","0","0"
"*04fk1*","Pascal Gross","BHA","M","30","I_am_Tim","BHA 0<br/>@ARS 2 F","6","6","74%","0%","1","90","0","0","1","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","1"
"*03gu5*","Andrew Robertson","LIV","D","24","Laeka B","CRY 0<br/>@LIV 2 F","6","6","22%","-8%","1","90","0","0","2","0","0","0","0","0","0","0","0","1","7","0","0","1","0","0","1","0"
"*051l5*","John Fleck","SHU","M","158","FA","BUR 0<br/>@SHU 1 F","6","6","0%","0%","1","90","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","1","0"
"*04rd1*","Stuart Armstrong","SOU","M","61","CFPL","SOU 0<br/>@WHU 3 F","5.75","5.75","0%","0%","1","90","0","0","1","0","0","0","1","1","0","0","0","0","0","3","0","0","0","0","2","0"
"*04qrd*","Ivan Cavaleiro","FUL","F","93","JLINGZ","NEW 2<br/>@FUL 0 F","5.75","5.75","0%","0%","1","83","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","4","0","0","0","1"
"*051ki*","Ben Godfrey","NOR/EVE","D,M","162","JLINGZ","EVE 0<br/>@MCI 5 F","5.75","5.75","0%","0%","1","90","0","0","0","0","0","0","2","1","0","0","0","2","7","0","2","3","0","0","2","0"
"*04qqv*","Fred","MUN","M","153","FA","MUN 2<br/>@WOL 1 F","5.75","5.75","0%","0%","1","44","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04adp*","Aaron Wan-Bissaka","MUN","D","25","Noah B","MUN 2<br/>@WOL 1 F","5.5","5.5","46%","0%","1","90","0","0","2","0","0","0","2","3","1","0","1","0","6","1","0","2","0","0","1","0"
"*04ug0*","Sean Longstaff","NEW","M","290","FA","NEW 2<br/>@FUL 0 F","5.5","5.5","12%","0%","1","79","0","0","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0"
"*02opl*","Jack Cork","BUR","M","323","FA","BUR 0<br/>@SHU 1 F","5.5","5.5","0%","0%","1","90","0","0","1","0","0","0","0","0","1","0","0","4","2","0","0","2","0","0","3","0"
"*02lpn*","Eric Dier","TOT","D","202","Tim O","TOT 4<br/>@LEI 2 F","5.5","2.75","0%","0%","2","180","0","0","1","0","0","0","3","0","1","0","0","1","6","0","0","6","0","0","3","0"
"*035n1*","Bertrand Traore","CHE/AVL","M,F","39","JADON","CHE 1<br/>@AVL 2 F","5.25","5.25","1%","0%","1","74","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","2","0"
"*0372y*","Matt Targett","AVL","D","31","No Slips","CHE 1<br/>@AVL 2 F","5.25","5.25","0%","0%","1","90","0","0","0","0","0","0","3","0","0","0","1","2","4","0","0","1","0","0","2","0"
"*02opy*","Adam Lallana","BHA","M","235","FA","BHA 0<br/>@ARS 2 F","5.25","5.25","0%","0%","1","29","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04u6r*","Andre-Frank Zambo Anguissa","FUL","M","48","No Slips","NEW 2<br/>@FUL 0 F","5.25","5.25","0%","0%","1","90","0","0","0","0","0","0","0","3","0","0","0","1","3","2","1","5","0","0","1","0"
"*05rai*","Okay Yokuslu","WBA","M","241","Laeka B","WBA 1<br/>@LEE 3 F","5.25","5.25","-","-","1","90","0","0","0","0","0","0","3","0","1","0","0","3","1","0","0","1","0","0","3","0"
"*05gcr*","Bruno Fernandes","MUN","M","1","FA","MUN 2<br/>@WOL 1 F","5","5","100%","0%","1","90","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0","1","0","0","1","0"
"*05nzu*","Gabriel Magalhaes","ARS","D","230","Tim O","BHA 0<br/>@ARS 2 F","5","5","100%","0%","1","90","0","0","0","0","0","0","0","0","0","0","1","2","1","0","1","3","0","0","1","0"
"*04yo7*","Youri Tielemans","LEI","M","18","Tim O","TOT 4<br/>@LEI 2 F","5","5","85%","-3%","1","90","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1"
"*05o6h*","Kai Havertz","CHE","M","174","FA","CHE 1<br/>@AVL 2 F","5","5","76%","-1%","1","66","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","1"
"*04sat*","Emile Smith Rowe","ARS","M","214","JADON","BHA 0<br/>@ARS 2 F","5","5","33%","+2%","1","90","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"*051lc*","Pablo Fornals","WHU","M","66","Yum","SOU 0<br/>@WHU 3 F","5","5","0%","0%","1","90","0","0","1","0","0","0","1","1","0","0","0","0","1","2","0","0","0","0","3","0"
"*03yeg*","Tosin Adarabioyo","MCI/FUL","D","138","RyRob","NEW 2<br/>@FUL 0 F","4.75","4.75","7%","-3%","1","90","0","0","0","0","0","0","0","0","0","0","0","2","8","0","1","2","0","0","1","0"
"*04c3c*","Rhian Brewster","LIV/SHU","F","345","FA","BUR 0<br/>@SHU 1 F","4.75","4.75","0%","0%","1","74","0","0","1","0","0","1","1","0","1","0","1","0","0","1","0","1","0","0","1","0"
"*032f5*","Paul Dummett","NEW","D","297","FA","NEW 2<br/>@FUL 0 F","4.75","4.75","0%","0%","1","90","0","0","0","0","0","0","0","0","0","0","0","3","3","0","1","4","0","0","2","0"
"*03yrr*","Mohamed Elneny","ARS","M","322","FA","BHA 0<br/>@ARS 2 F","4.75","4.75","0%","0%","1","67","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","2","0","0","1","0"
"*0522s*","Che Adams","SOU","F","42","FA","SOU 0<br/>@WHU 3 F","4.5","4.5","0%","0%","1","90","0","0","1","0","0","1","0","1","0","0","0","0","2","0","0","2","0","0","2","0"
"*04qrf*","Helder Costa","LEE","F","265","FA","WBA 1<br/>@LEE 3 F","4.5","4.5","0%","0%","1","66","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","1","0"
"*0435m*","Granit Xhaka","ARS","M","215","FA","BHA 0<br/>@ARS 2 F","4.25","4.25","80%","+1%","1","90","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","4","0","0","1","0"
