"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","G","KP","AT","SOT","TkW","DIS","YC","SYC","RC","ACNC","Int","CLR","CoS","AER","OG","GAD","CS"
"*052k5*","Austin Samuels","WOL","F","607","FA","WOL 0<br/>@CHE 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059j4*","Meritan Shabani","WOL","M","611","FA","WOL 0<br/>@CHE 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l8p*","Matthew Smith","ARS","D","617","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052jw*","Elias Sorensen","NEW","F","620","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g36*","Bayli Spencer-Adams","WAT","D","621","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ix*","Jack Spong","BHA","M","622","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05am0*","Layton Stewart","LIV","F","626","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*050jt*","Nikola Tavares","CRY","D","627","FA","TOT 1<br/>@CRY 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04hk8*","Kyle Taylor","BOU","M","628","FA","BOU 3<br/>@EVE 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afc*","Max Taylor","MUN","D","629","FA","MUN 2<br/>@LEI 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052k0*","Terry Taylor","WOL","M","630","FA","WOL 0<br/>@CHE 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g37*","Callum Whelan","WAT","M","638","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gbu*","Henry Wise","WAT","M","642","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iu*","Romaric Yapi","BHA","D","644","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05lq4*","Jack Young","NEW","M","645","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dyp*","Riyad Mahrez","MCI","M,F","10","Ryan C","NOR 0<br/>@MCI 5 F","-0.5","-0.5","0%","0%","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"*03yr0*","Daniel James","MUN","M","130","FA","MUN 2<br/>@LEI 0 F","-1","-1","18%","0%","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0"
"*03aoj*","Nemanja Matic","MUN","M","235","FA","MUN 2<br/>@LEI 0 F","-1.5","-1.5","0%","0%","1","0","0","0","0","0","1","1","0","0","0","0","1","2","0","0","0","0"
"*04u6j*","Martin Montoya","BHA","D","205","BUK","BHA 2<br/>@BUR 1 F","-2","-2","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*04qfz*","Diogo Dalot","MUN","D","421","FA","MUN 2<br/>@LEI 0 F","-2.5","-2.5","83%","-2%","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"*03r8i*","Steve Cook","BOU","D","228","Tim O","BOU 3<br/>@EVE 1 F","-4","-4","0%","0%","1","0","0","0","0","0","0","0","0","1","0","2","0","0","1","0","0","0"
"*02oq7*","Jack Stephens","SOU","D","200","FA","SHU 1<br/>@SOU 3 F","-4.5","-4.5","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","3","0"
"*04mqv*","Emerson","CHE","D","306","BUK","WOL 0<br/>@CHE 2 F","-5","-5","0%","0%","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"*03278*","Fernandinho","MCI","M","292","FA","NOR 0<br/>@MCI 5 F","-8.5","-8.5","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0"
