"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","GS","Min","G","A","A2","KP","AF","SOT","SOP","TkW","TLM","DIS","FS","YC","RC","ACNC","Int","IntB","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","MCS"
"*05ylv*","Wout Weghorst","BUR/MUN","F","366","FA","FUL 1<br/>@MUN 2 F","67.5","3.97","0%","0%","17","10","783","0","1","0","14","0","5","0","5","0","12","9","1","0","0","7","0","9","4","2","16","0","0","0","11","300"
"*05tr2*","Pontus Jansson","BRF","D","367","FA","MCI 0<br/>@BRF 1 F","67.33","5.61","0%","0%","12","9","721","1","0","0","0","0","2","0","3","0","1","1","0","0","0","9","2","38","2","9","25","0","0","0","14","165"
"*05uhw*","Samuel Edozie","MCI/SOU","F","368","FA","LIV 4<br/>@SOU 4 F","66.75","3.93","0%","0%","17","5","542","0","0","0","8","0","3","0","10","0","12","22","0","0","2","6","1","6","12","0","6","0","1","0","9","0"
"*03rvw*","Harry Toffolo","NOT","D","369","FA","NOT 1<br/>@CRY 1 F","64.93","3.42","0%","0%","19","9","925","0","0","0","5","0","2","0","8","1","6","5","2","0","5","10","1","30","3","8","13","0","0","0","17","111"
"*068yr*","Hamed Traore","BOU","M","370","FA","BOU 0<br/>@EVE 1 F","64.39","9.2","1%","0%","7","5","423","0","0","1","14","0","0","0","11","0","13","4","0","0","4","2","0","1","16","0","3","0","0","0","8","80"
"*05trd*","Shandon Baptiste","BRF","M","371","FA","MCI 0<br/>@BRF 1 F","64.38","2.8","0%","0%","23","4","580","0","1","0","10","1","1","0","9","0","8","12","1","1","3","7","1","10","6","2","6","0","0","0","6","192"
"*05r4r*","Sam Greenwood","LEE","F","372","FA","TOT 4<br/>@LEE 1 F","63.5","3.53","0%","0%","18","3","398","1","2","0","13","0","2","0","7","0","7","3","1","0","3","1","0","0","3","2","1","0","0","0","11","9"
"*068ya*","Tete","LEI","F","373","FA","WHU 1<br/>@LEI 2 F","63","4.85","0%","0%","13","9","728","1","0","0","6","0","2","0","8","0","13","17","0","0","1","2","0","2","20","0","5","0","0","0","15","0"
"*043by*","Nampalys Mendy","LEI","M","374","FA","WHU 1<br/>@LEI 2 F","61.85","3.26","0%","0%","19","7","737","1","0","0","2","0","1","0","9","0","1","10","1","0","0","13","3","2","7","4","4","0","0","0","13","99"
"*04u6q*","Caglar Soyuncu","LEI","D","375","FA","WHU 1<br/>@LEI 2 F","61","8.71","0%","0%","7","6","527","1","0","0","1","0","2","0","9","0","0","4","2","0","0","7","1","29","1","8","24","0","0","0","13","0"
"*068yd*","Joao Gomes","WOL","M","376","FA","WOL 0<br/>@ARS 5 F","60.03","5.46","43%","-2%","11","7","644","1","0","0","5","0","2","0","13","0","5","16","5","0","1","4","0","11","8","3","7","0","0","0","18","183"
"*03ekk*","Diego Costa","CHE/WOL","F","378","FA","WOL 0<br/>@ARS 5 F","59.75","2.6","0%","0%","23","16","1,225","1","0","0","11","0","15","0","1","0","26","10","5","1","0","2","0","17","5","1","30","0","0","0","17","412"
"*04sft*","Yves Bissouma","TOT","M","379","FA","TOT 4<br/>@LEE 1 F","59.34","2.58","2%","0%","23","10","986","0","0","0","8","0","0","0","13","0","8","10","6","0","1","12","3","10","7","6","6","0","0","0","20","121"
"*051ki*","Ben Godfrey","EVE","D","380","FA","BOU 0<br/>@EVE 1 F","59.1","4.55","0%","0%","13","10","796","0","1","0","3","0","1","0","11","1","3","5","2","0","1","8","2","31","3","6","15","0","0","0","18","98"
"*02ln2*","Jonny Evans","LEI","D","381","FA","WHU 1<br/>@LEI 2 F","58.75","4.52","0%","0%","13","12","1,051","0","0","0","1","0","1","0","5","0","0","7","1","0","0","18","6","49","0","11","26","0","0","0","28","152"
"*068n9*","Victor Kristiansen","LEI","D","382","FA","WHU 1<br/>@LEI 2 F","58.5","4.88","0%","0%","12","11","890","0","1","0","7","0","0","0","23","0","10","9","2","0","4","3","0","22","7","4","9","0","0","0","21","0"
"*062p0*","Stefan Bajcetic","LIV","M","383","FA","LIV 4<br/>@SOU 4 F","56.52","5.14","1%","0%","11","6","516","1","0","0","4","0","3","0","6","0","6","9","2","0","1","9","0","4","7","0","9","0","0","0","4","340"
"*04qfy*","Ricardo Pereira","LEI","D","384","FA","WHU 1<br/>@LEI 2 F","56.5","5.65","0%","0%","10","5","448","1","1","0","7","0","1","0","7","0","3","4","2","0","4","4","1","18","5","2","5","0","0","0","11","0"
"*03r8i*","Steve Cook","NOT","D","385","FA","NOT 1<br/>@CRY 1 F","54.94","4.58","0%","0%","12","11","954","0","0","0","3","0","0","0","4","0","2","2","4","0","1","12","0","50","1","11","27","0","0","0","21","190"
"*05r8o*","Jean-Philippe Mateta","CRY","F","386","FA","NOT 1<br/>@CRY 1 F","54","1.86","93%","-2%","29","6","727","2","0","0","5","0","7","1","1","0","18","8","3","0","1","3","0","18","3","1","26","0","0","0","10","202"
"*068a7*","Pablo Sarabia","WOL","M","387","FA","WOL 0<br/>@ARS 5 F","53.74","4.13","0%","0%","13","9","763","1","0","0","11","0","5","0","6","0","14","8","3","0","5","2","0","4","2","0","3","0","0","0","9","202"
"*067yu*","Facundo Buonanotte","BHA","M","389","DDT","BHA 1<br/>@AVL 2 F","52.75","4.06","2%","0%","13","6","553","1","1","0","6","0","3","0","1","0","2","7","2","0","3","4","0","2","7","2","2","0","0","0","12","135"
"*05ojh*","Diego Llorente","LEE","D","390","FA","TOT 4<br/>@LEE 1 F","52.75","6.59","0%","0%","8","7","647","0","0","0","0","0","0","0","10","0","1","2","1","0","0","15","4","24","2","2","18","0","0","0","12","90"
"*05795*","Dennis Praet","LEI","M","391","FA","WHU 1<br/>@LEI 2 F","52.7","2.4","0%","0%","22","6","619","1","0","0","3","1","2","0","9","0","10","8","1","0","2","5","2","5","6","2","1","0","0","0","10","176"
"*05ojf*","Fabio Carvalho","LIV","M","392","FA","LIV 4<br/>@SOU 4 F","52.6","4.05","4%","0%","13","4","331","2","0","0","1","1","4","0","8","0","15","6","0","0","1","6","1","0","2","0","4","0","0","0","3","167"
"*04mlb*","Lewis O'Brien","NOT","M","393","FA","NOT 1<br/>@CRY 1 F","52.49","4.04","0%","0%","13","6","572","1","0","0","4","0","2","0","9","0","7","15","2","0","0","5","1","8","7","2","2","0","0","0","14","112"
"*02lni*","Jesse Lingard","NOT","M","394","FA","NOT 1<br/>@CRY 1 F","50.78","2.99","0%","0%","17","12","913","0","0","0","11","1","2","0","4","0","10","9","1","0","1","5","0","4","6","0","1","0","0","0","17","318"
"*05ue3*","Albert Sambi Lokonga","ARS/CRY","M","395","FA","NOT 1<br/>@CRY 1 F","49.44","3.3","0%","0%","15","8","722","0","0","0","2","0","1","0","11","0","7","17","2","0","0","12","1","11","2","3","8","0","0","0","8","107"
"*05a6d*","Tariq Lamptey","BHA","D","396","FA","BHA 1<br/>@AVL 2 F","48.07","2.4","0%","0%","20","3","425","0","0","0","4","0","0","0","6","0","2","14","1","0","5","7","1","2","8","3","2","0","0","0","7","148"
"*068yp*","Paul Onuachu","SOU","F","397","FA","LIV 4<br/>@SOU 4 F","47.5","4.32","0%","0%","11","4","395","0","0","0","4","0","5","1","2","0","9","6","0","0","0","0","0","4","9","1","37","0","0","0","7","62"
"*044nm*","Rob Holding","ARS","D","398","FA","WOL 0<br/>@ARS 5 F","46.61","3.33","0%","0%","14","6","558","1","0","0","0","0","2","0","5","1","0","2","0","0","0","3","0","26","1","5","22","0","0","0","13","8"
"*068sd*","Jakub Kiwior","ARS","D","399","FA","WOL 0<br/>@ARS 5 F","46.25","6.61","1%","0%","7","5","423","1","0","0","1","0","1","0","5","0","0","1","0","0","0","6","0","10","1","3","8","0","0","0","6","169"
"*02lpu*","Adam Forshaw","LEE","M","400","FA","TOT 4<br/>@LEE 1 F","46.06","3.84","0%","0%","12","5","468","0","0","0","8","0","0","0","9","0","8","5","0","0","4","4","0","2","8","1","2","0","0","0","13","73"
"*05os3*","Ibrahima Diallo","SOU","M","401","FA","LIV 4<br/>@SOU 4 F","45.28","2.52","0%","0%","18","11","806","0","0","0","4","0","0","0","15","0","9","7","4","0","0","6","1","11","8","1","15","0","0","0","19","3"
"*05uel*","Kristoffer Ajer","BRF","D","402","FA","MCI 0<br/>@BRF 1 F","44.5","4.94","6%","+1%","9","9","763","0","0","0","1","0","0","0","8","1","8","8","0","0","1","7","2","17","0","5","15","0","0","0","14","321"
"*05re5*","Carney Chukwuemeka","CHE","M","404","FA","NEW 1<br/>@CHE 1 F","44.25","3.16","0%","0%","14","2","330","0","0","0","8","0","1","0","7","0","3","5","0","0","2","6","0","1","5","0","1","0","0","0","7","113"
"*05l8q*","Cole Palmer","MCI","M","405","Laeka B","MCI 0<br/>@BRF 1 F","43.32","3.09","100%","0%","14","2","348","0","1","0","5","0","4","0","1","0","8","6","1","0","2","1","0","2","14","1","1","0","0","0","4","164"
"*03v6s*","Mason Holgate","EVE","D","406","FA","BOU 0<br/>@EVE 1 F","40.51","5.06","0%","0%","8","5","504","0","0","0","6","0","1","0","7","0","0","4","1","1","1","7","0","26","1","3","9","0","0","0","9","79"
"*0689w*","Georginio Rutter","LEE","F","408","FA","TOT 4<br/>@LEE 1 F","39.5","3.59","49%","-3%","11","1","253","0","1","0","4","0","0","0","9","0","14","6","0","0","0","3","0","3","9","0","11","0","0","0","9","14"
"*05ogb*","Anthony Elanga","MUN","F","407","FA","FUL 1<br/>@MUN 2 F","39.5","2.47","36%","-1%","16","5","409","0","1","0","6","0","4","1","0","0","7","7","0","0","1","2","0","3","5","0","8","0","0","0","2","244"
"*04ami*","Luka Milivojevic","CRY","M","409","FA","NOT 1<br/>@CRY 1 F","39.28","2.18","0%","0%","18","5","488","0","0","0","2","0","0","0","7","0","6","3","2","0","2","12","4","10","1","4","6","0","0","0","7","138"
"*05gvx*","Armando Broja","CHE","F","410","FA","NEW 1<br/>@CHE 1 F","38.5","3.21","2%","0%","12","2","277","1","0","0","1","1","5","0","1","0","9","6","0","0","0","1","0","1","6","1","9","0","1","0","5","93"
"*02m5i*","Jack Colback","NOT","M","411","FA","NOT 1<br/>@CRY 1 F","37.52","3.41","0%","0%","11","4","487","0","0","0","2","0","0","0","13","0","1","8","0","0","1","3","1","7","3","0","4","0","0","0","11","137"
"*062hb*","Flynn Downes","WHU","M","412","FA","WHU 1<br/>@LEI 2 F","36.73","1.75","0%","0%","21","7","742","0","0","0","2","0","1","0","9","0","6","12","2","0","0","7","2","4","1","2","9","0","0","0","14","156"
"*04mqy*","Pierre-Emerick Aubameyang","ARS/CHE","F","413","FA","NEW 1<br/>@CHE 1 F","36.25","2.42","0%","0%","15","5","537","1","0","0","4","0","7","0","0","0","4","1","1","0","1","2","1","4","3","0","3","0","0","0","8","106"
"*02lz9*","Alex Oxlade-Chamberlain","LIV","M","414","FA","LIV 4<br/>@SOU 4 F","35.5","3.94","0%","0%","9","4","327","1","0","0","5","0","3","0","4","0","10","4","0","0","0","1","0","3","4","2","1","0","0","0","7","0"
"*0635j*","Chris Richards","CRY","D","415","FA","NOT 1<br/>@CRY 1 F","35.5","3.94","89%","-1%","9","4","439","0","0","0","1","0","0","0","6","0","2","1","0","0","0","8","0","30","0","1","14","0","0","0","11","90"
"*035n1*","Bertrand Traore","AVL","M,F","416","FA","BHA 1<br/>@AVL 2 F","33.25","4.16","1%","0%","8","1","219","2","0","0","1","0","3","0","1","0","7","8","1","0","3","2","0","0","1","0","2","0","0","0","1","97"
"*063w0*","Sergio Gomez","MCI","M","417","FA","MCI 0<br/>@BRF 1 F","31.9","2.66","0%","0%","12","2","331","0","1","0","5","0","0","0","4","0","3","2","0","0","1","2","0","8","0","3","3","0","0","0","6","126"
"*052cc*","Billy Gilmour","CHE/BHA","M","418","FA","BHA 1<br/>@AVL 2 F","31.6","2.26","0%","0%","14","7","499","0","1","0","2","0","1","1","2","0","5","3","1","0","0","6","1","5","2","2","5","0","0","0","8","279"
"*05w7t*","Pape Sarr","TOT","M","419","FA","TOT 4<br/>@LEE 1 F","31.27","2.84","16%","0%","11","2","204","0","1","0","2","0","0","0","6","1","2","3","1","0","0","6","1","6","1","2","3","0","0","0","11","24"
"*040ah*","Tom Davies","EVE","M","420","FA","BOU 0<br/>@EVE 1 F","30.98","1.63","0%","0%","19","4","511","0","0","0","2","0","2","1","9","0","4","6","3","0","0","4","2","7","2","1","7","0","0","0","9","88"
"*02lkm*","Jonjo Shelvey","NEW/NOT","M","421","FA","NOT 1<br/>@CRY 1 F","29.32","2.67","0%","0%","11","6","567","0","0","0","6","0","0","0","1","0","4","1","2","0","4","5","1","10","4","2","4","0","0","0","11","6"
"*064a1*","Boubacar Traore","WOL","M","422","FA","WOL 0<br/>@ARS 5 F","29.08","2.91","0%","0%","10","4","397","0","1","0","1","0","0","0","5","0","3","2","2","0","0","7","1","1","4","2","7","0","0","0","9","7"
"*04mqz*","Lucas Moura","TOT","M","423","FA","TOT 4<br/>@LEE 1 F","28.27","1.88","0%","0%","15","0","136","1","0","0","4","0","1","0","5","0","5","3","0","1","1","2","0","0","5","0","5","0","0","0","4","2"
"*04sat*","Emile Smith Rowe","ARS","M","424","FA","WOL 0<br/>@ARS 5 F","27.91","2.33","33%","+2%","12","0","152","0","2","0","6","0","1","0","1","0","4","0","0","0","0","0","0","1","2","0","0","0","0","0","5","37"
"*02t1j*","Calum Chambers","AVL","D","425","FA","BHA 1<br/>@AVL 2 F","27.65","1.97","0%","0%","14","2","336","0","0","0","2","0","0","0","6","0","1","2","2","0","1","7","0","10","0","4","3","0","0","0","4","99"
"*05x9k*","Jeremy Sarmiento","BHA","F","426","FA","BHA 1<br/>@AVL 2 F","27.5","3.06","0%","0%","9","1","160","0","1","0","2","1","2","0","3","0","7","4","1","0","2","1","0","0","6","0","0","0","0","0","2","45"
"*05n03*","Kalvin Phillips","MCI","M","427","thomas","MCI 0<br/>@BRF 1 F","26.45","2.2","0%","0%","12","2","283","0","0","0","3","0","0","1","4","0","1","2","1","0","0","5","0","8","1","3","5","0","0","0","3","108"
"*04rhe*","Naby Keita","LIV","M","429","FA","LIV 4<br/>@SOU 4 F","25.45","3.18","0%","0%","8","3","287","0","0","0","8","0","0","0","4","0","7","2","1","0","0","2","0","3","3","0","3","0","0","0","4","108"
"*068yt*","Sasa Lukic","FUL","M","430","FA","FUL 1<br/>@MUN 2 F","25.14","2.1","12%","+1%","12","4","400","0","0","0","0","0","1","0","3","0","1","10","1","0","1","5","1","3","4","2","4","0","0","0","10","13"
"*062p3*","Keane Lewis-Potter","BRF","F","431","FA","MCI 0<br/>@BRF 1 F","25","2.5","39%","0%","10","3","308","0","1","0","5","0","2","0","0","0","8","4","0","0","1","0","0","2","4","1","4","0","0","0","4","1"
"*03r9c*","Cedric Soares","ARS/FUL","D","432","FA","FUL 1<br/>@MUN 2 F","24.99","3.12","0%","0%","8","2","219","0","0","0","2","0","0","0","5","0","2","2","0","0","5","1","1","6","2","1","2","0","0","0","3","28"
"*068y0*","Antoine Semenyo","BOU","F","435","FA","BOU 0<br/>@EVE 1 F","24.5","2.23","100%","0%","11","2","242","1","0","0","2","0","1","0","0","0","6","5","0","0","0","2","0","4","3","1","9","0","0","0","6","33"
"*05n3u*","Joe Gelhardt","LEE","F","434","FA","TOT 4<br/>@LEE 1 F","24.5","1.63","0%","0%","15","1","192","0","2","0","2","0","2","0","2","0","7","8","1","0","0","0","0","4","1","0","5","0","0","0","3","13"
"*03r8r*","Ryan Fraser","NEW","M","436","FA","NEW 1<br/>@CHE 1 F","24.37","3.05","0%","0%","8","3","303","0","0","0","5","0","1","0","2","0","1","10","1","0","3","0","0","2","1","1","1","0","0","0","3","123"
"*0522a*","James Bree","AVL/SOU","D","437","FA","LIV 4<br/>@SOU 4 F","23","4.6","0%","0%","5","4","365","0","0","0","4","0","1","0","3","0","2","0","1","0","4","6","0","11","2","1","9","0","0","0","12","0"
"*05m9r*","Ellis Simms","EVE","F","439","FA","BOU 0<br/>@EVE 1 F","23","2.09","0%","0%","11","2","210","1","0","0","2","0","1","0","0","0","2","1","0","0","1","0","0","1","2","0","11","0","0","0","4","10"
"*03wpc*","Sam Surridge","NOT","F","440","FA","NOT 1<br/>@CRY 1 F","22.5","1.12","0%","0%","20","1","291","1","0","0","1","0","2","0","0","0","4","10","2","0","0","0","0","7","2","2","13","0","0","0","5","93"
"*02rn6*","James Tomkins","CRY","D","441","FA","NOT 1<br/>@CRY 1 F","21.54","3.59","0%","0%","6","3","333","1","0","0","0","0","2","0","2","0","1","1","1","1","0","5","0","19","1","2","6","0","0","0","8","1"
"*055sf*","Arnaut Danjuma Groeneveld","BOU/TOT","M,F","442","FA","TOT 4<br/>@LEE 1 F","21.51","2.39","0%","0%","9","1","156","1","0","0","1","0","3","0","0","0","3","1","0","0","2","0","0","0","3","0","1","0","0","0","5","1"
"*05trk*","Saman Ghoddos","BRF","F","443","FA","MCI 0<br/>@BRF 1 F","21.5","1.43","0%","0%","15","0","110","0","0","0","4","0","1","0","1","0","1","3","0","0","1","4","1","2","0","1","5","0","0","0","5","29"
"*061vg*","Siriki Dembele","BOU","M","445","FA","BOU 0<br/>@EVE 1 F","19.25","3.21","0%","0%","6","0","98","0","0","0","4","0","2","0","1","0","5","2","0","0","2","1","0","1","4","0","0","0","0","0","2","0"
"*03sd5*","Manuel Lanzini","WHU","M","446","FA","WHU 1<br/>@LEI 2 F","19.07","1.91","0%","0%","10","2","236","1","0","0","1","0","1","0","2","0","3","2","0","0","0","2","0","0","1","0","1","0","0","0","5","6"
"*05w90*","Maxwel Cornet","BUR/WHU","M","447","FA","WHU 1<br/>@LEI 2 F","19.02","1.36","17%","0%","14","2","222","0","0","0","1","0","2","1","3","0","5","2","0","0","1","2","0","3","2","0","6","0","0","0","5","47"
"*05oh0*","Jan-Paul van Hecke","BHA","D","448","FA","BHA 1<br/>@AVL 2 F","18.29","2.29","86%","0%","8","3","287","0","0","0","0","0","0","0","6","0","0","4","2","0","0","6","0","9","0","5","6","0","0","0","7","1"
"*03pih*","Kevin Mbabu","FUL","D","449","FA","FUL 1<br/>@MUN 2 F","17.79","2.97","0%","0%","6","1","137","0","1","0","2","0","0","0","2","0","2","0","1","0","3","3","0","2","4","0","2","0","0","0","7","1"
"*064a3*","Denis Zakaria","CHE","M","450","FA","NEW 1<br/>@CHE 1 F","17.63","2.52","0%","0%","7","5","407","0","0","0","1","0","0","0","5","0","9","2","0","0","0","3","0","8","5","1","0","0","0","0","5","102"
"*067z4*","David Datro Fofana","CHE","F","452","FA","NEW 1<br/>@CHE 1 F","16.25","5.42","0%","0%","3","1","66","0","0","0","3","0","2","0","1","0","3","3","0","0","0","0","0","0","5","0","0","0","0","0","1","14"
"*064a2*","Juan Larios","SOU","D","453","FA","LIV 4<br/>@SOU 4 F","15.79","3.16","0%","0%","5","2","148","0","0","0","0","0","0","0","6","0","2","0","0","0","1","3","1","3","3","0","2","0","0","0","2","1"
"*068se*","Jhon Duran","AVL","F","457","FA","BHA 1<br/>@AVL 2 F","14.5","1.21","0%","0%","12","0","116","0","0","0","1","0","2","1","2","0","3","3","1","0","0","2","0","2","1","0","7","0","0","0","4","6"
"*03rlg*","Andre Ayew","SWA/NOT","F","458","FA","NOT 1<br/>@CRY 1 F","13.75","1.06","0%","0%","13","1","297","0","0","0","1","0","2","0","3","0","4","8","1","0","0","0","0","7","1","1","14","1","0","0","10","1"
"*068yi*","Illia Zabarnyi","BOU","D","459","FA","BOU 0<br/>@EVE 1 F","13.43","2.69","2%","0%","5","3","295","0","0","0","0","0","0","0","2","0","2","2","0","0","0","3","1","14","1","2","1","0","0","0","5","21"
"*05o2l*","Donny van de Beek","MUN","M","461","FA","FUL 1<br/>@MUN 2 F","11.85","1.69","0%","0%","7","2","158","0","0","0","3","0","0","0","0","0","2","2","0","0","0","1","0","1","1","1","3","0","0","0","3","77"
"*02lof*","Ryan Fredericks","BOU","D","462","FA","BOU 0<br/>@EVE 1 F","11.54","0.96","0%","0%","12","5","521","0","0","0","1","0","0","0","2","0","3","1","1","0","1","1","0","26","1","2","5","0","0","0","11","29"
"*067yx*","Gustavo Scarpa","NOT","M","463","FA","NOT 1<br/>@CRY 1 F","11.3","1.88","0%","0%","6","2","174","0","0","0","1","0","1","0","2","0","0","8","1","0","0","0","0","2","1","0","1","0","0","0","1","72"
"*061vf*","Ben Pearson","BOU","M","464","FA","BOU 0<br/>@EVE 1 F","10.8","1.54","0%","0%","7","3","279","0","0","0","0","0","1","0","3","0","0","2","1","0","0","2","1","4","0","0","2","0","0","0","10","72"
"*03tip*","Salomon Rondon","EVE","F","465","FA","BOU 0<br/>@EVE 1 F","10","1.43","0%","0%","7","1","99","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","7","0","0","0","2","1"
"*061v9*","Diego Carlos","AVL","D","466","FA","BHA 1<br/>@AVL 2 F","9.75","3.25","0%","0%","3","2","202","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","2","0","2","6","0","0","0","3","0"
"*04tsd*","Japhet Tanganga","TOT","D","467","FA","TOT 4<br/>@LEE 1 F","9.5","2.38","0%","0%","4","2","144","0","0","0","0","0","0","0","2","0","1","3","0","0","1","2","0","6","1","0","6","0","0","0","5","0"
"*04rh9*","David Brooks","BOU","M","468","FA","BOU 0<br/>@EVE 1 F","9","1.5","8%","0%","6","2","167","0","0","0","2","0","1","0","0","0","4","1","1","0","0","2","0","4","2","0","2","0","0","0","4","0"
"*03r8t*","Matt Ritchie","NEW","D","469","FA","NEW 1<br/>@CHE 1 F","8.29","1.18","0%","0%","7","0","31","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","0","1"
"*068yc*","Yasin Ayari","BHA","M","470","DDT","BHA 1<br/>@AVL 2 F","8.2","2.73","30%","-3%","3","1","63","0","0","0","2","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","18"
"*04rxe*","Nathaniel Phillips","LIV","D","471","FA","LIV 4<br/>@SOU 4 F","8","4","0%","0%","2","1","64","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","1","0","0","4","0","0","0","1","0"
"*05292*","Jack Stacey","BOU","D","472","FA","BOU 0<br/>@EVE 1 F","8","0.8","0%","0%","10","3","289","0","0","0","0","0","0","0","4","0","4","0","2","0","1","5","1","12","2","1","5","0","0","0","10","0"
"*05s08*","Valentino Livramento","SOU","D","473","FA","LIV 4<br/>@SOU 4 F","7.5","3.75","42%","-1%","2","0","24","0","0","0","0","0","0","0","1","0","0","2","0","0","0","2","0","3","2","0","0","0","0","0","0","0"
"*061vo*","Jay Stansfield","FUL","F","475","FA","FUL 1<br/>@MUN 2 F","6.75","2.25","0%","0%","3","1","83","0","0","0","1","1","0","0","0","0","2","1","0","0","0","1","0","1","0","1","0","0","0","0","2","6"
"*03pig*","Jamaal Lascelles","NEW","D","477","FA","NEW 1<br/>@CHE 1 F","5.56","0.79","0%","0%","7","2","210","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","17","0","2","6","0","0","0","5","7"
"*06byb*","Samuel Amo-Ameyaw","SOU","F","478","FA","LIV 4<br/>@SOU 4 F","5","5","0%","0%","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"*066ni*","Thomas Cannon","EVE","F","479","FA","BOU 0<br/>@EVE 1 F","5","2.5","0%","0%","2","0","21","0","0","0","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*03hvn*","Javier Manquillo","NEW","D","480","FA","NEW 1<br/>@CHE 1 F","5","1.25","0%","0%","4","0","31","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","1","0"
"*0645x*","Divin Mubama","WHU","F","481","FA","WHU 1<br/>@LEI 2 F","4.75","1.58","0%","0%","3","0","34","0","0","0","1","0","0","0","1","0","2","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0"
"*04qr3*","Ruben Vinagre","EVE","D","482","FA","BOU 0<br/>@EVE 1 F","4.75","2.38","0%","0%","2","0","22","0","0","0","0","0","0","0","2","0","1","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"*062dp*","Giulian Biancone","NOT","D","483","FA","NOT 1<br/>@CRY 1 F","4.63","2.32","0%","0%","2","0","14","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","1","3"
"*02rn4*","Junior Stanislas","BOU","M","484","FA","BOU 0<br/>@EVE 1 F","4.51","1.13","0%","0%","4","0","55","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1"
"*04gyz*","Jairo Riedewald","CRY","M","485","FA","NOT 1<br/>@CRY 1 F","4.28","0.71","0%","0%","6","0","56","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","4","0","0","2","0","0","0","0","48"
"*05ou8*","Facundo Pellistri","MUN","M","486","FA","FUL 1<br/>@MUN 2 F","4.17","1.04","0%","0%","4","0","56","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","1","2","0","0","0","0","0","1","15"
"*05roa*","Cody Drameh","LEE","D","487","FA","TOT 4<br/>@LEE 1 F","4","4","0%","0%","1","1","69","0","0","0","0","0","0","0","4","0","1","0","0","0","0","1","0","1","1","0","1","0","0","0","3","0"
"*02lla*","James McArthur","CRY","M","488","FA","NOT 1<br/>@CRY 1 F","3.84","0.96","0%","0%","4","0","47","0","0","0","0","0","0","0","1","0","3","1","0","0","0","1","0","1","1","1","0","0","0","0","0","8"
"*062ck*","Malcolm Ebiowei","CRY","M,F","489","FA","NOT 1<br/>@CRY 1 F","3.75","1.25","0%","0%","3","0","29","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","1","0"
"*05u44*","Halil Dervisoglu","BRF","F","490","FA","MCI 0<br/>@BRF 1 F","3.5","3.5","0%","0%","1","0","6","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0649l*","Layvin Kurzawa","FUL","D","491","FA","FUL 1<br/>@MUN 2 F","3.04","1.01","0%","0%","3","2","136","0","0","0","0","0","0","0","2","0","1","0","1","0","1","2","0","2","2","1","0","0","0","0","4","1"
"*062z5*","Joseph Hodge","WOL","M","492","FA","WOL 0<br/>@ARS 5 F","3.01","0.5","0%","0%","6","1","170","0","0","0","1","0","0","0","2","0","2","1","1","0","0","0","0","2","0","0","1","0","0","0","5","1"
"*066nn*","Ben Doak","LIV","F","496","FA","LIV 4<br/>@SOU 4 F","3","1.5","1%","0%","2","0","22","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*068ys*","Naouirou Ahamada","CRY","M","493","FA","NOT 1<br/>@CRY 1 F","3","0.38","0%","0%","8","0","80","0","0","0","1","0","0","0","2","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0"
"*062du*","Darko Gyabi","LEE","M","497","FA","TOT 4<br/>@LEE 1 F","3","3","0%","0%","1","0","6","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6j*","Chem Campbell","WOL","M,F","494","FA","WOL 0<br/>@ARS 5 F","3","0.6","0%","0%","5","0","64","0","0","0","0","0","0","0","1","0","6","1","0","0","0","1","0","0","2","0","2","0","0","0","2","0"
"*05uhq*","Shea Charles","MCI","D,M","495","FA","MCI 0<br/>@BRF 1 F","3","3","0%","0%","1","0","26","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","2","0","0","2","0","0","0","1","0"
